timepoint_id,cooling_demand
803,0.2790720694
804,0.2790720694
805,0.2833085889
806,0.2833085889
807,0.2833085889
808,0.2833085889
809,0.2868899583
810,0.2868899583
811,0.2868899583
812,0.2868899583
813,0.28699014170000003
814,0.28699014170000003
815,0.28699014170000003
816,0.28699014170000003
817,0.29362658059999996
818,0.29362658059999996
819,0.29362658059999996
820,0.29362658059999996
821,0.2955116028
822,0.2955116028
823,0.2955116028
824,0.2955116028
825,0.2951907306000001
826,0.2951907306000001
827,0.2951907306000001
828,0.2951907306000001
829,0.2939581833
830,0.2939581833
831,0.2939581833
832,0.2939581833
833,0.28973899439999995
834,0.28973899439999995
835,0.28973899439999995
836,0.28973899439999995
837,0.2768856861
838,0.2768856861
839,0.2768856861
840,0.2768856861
841,0.27509526669999995
842,0.27509526669999995
843,0.27509526669999995
844,0.27509526669999995
845,0.2772614278
846,0.2772614278
847,0.2772614278
848,0.2772614278
849,0.25082128330000003
850,0.25082128330000003
851,0.25082128330000003
852,0.25082128330000003
853,0.2427578306
854,0.2427578306
855,0.2427578306
856,0.2427578306
857,0.23937711940000006
858,0.23937711940000006
859,0.23937711940000006
860,0.23937711940000006
861,0.2347082444
862,0.2347082444
863,0.2347082444
864,0.2347082444
865,0.2349898583
866,0.2349898583
867,0.2349898583
868,0.2349898583
869,0.23663209440000002
870,0.23663209440000002
871,0.23663209440000002
872,0.23663209440000002
873,0.2303641694
874,0.2303641694
875,0.2303641694
876,0.2303641694
877,0.22880781109999998
878,0.22880781109999998
879,0.22880781109999998
880,0.22880781109999998
881,0.2261354306
882,0.2261354306
883,0.2261354306
884,0.2261354306
885,0.2155305556
886,0.2155305556
887,0.2155305556
888,0.2155305556
889,0.20506006670000002
890,0.20506006670000002
891,0.20506006670000002
892,0.20506006670000002
893,0.2100938389
894,0.2100938389
895,0.2100938389
896,0.2100938389
897,0.24125140829999997
898,0.24125140829999997
899,0.24125140829999997
900,0.24125140829999997
901,0.26243463609999995
902,0.26243463609999995
903,0.26243463609999995
904,0.26243463609999995
905,0.28183986110000003
906,0.28183986110000003
907,0.28183986110000003
908,0.28183986110000003
909,0.29085561390000003
910,0.29085561390000003
911,0.29085561390000003
912,0.29085561390000003
913,0.2946281556
914,0.2946281556
915,0.2946281556
916,0.2946281556
917,0.2864635472
918,0.2864635472
919,0.2864635472
920,0.2864635472
921,0.2666821028
922,0.2666821028
923,0.2666821028
924,0.2666821028
925,0.2377462556
926,0.2377462556
927,0.2377462556
928,0.2377462556
929,0.2327333417
930,0.2327333417
931,0.2327333417
932,0.2327333417
933,0.27445212220000004
934,0.27445212220000004
935,0.27445212220000004
936,0.27445212220000004
937,0.2821637972
938,0.2821637972
939,0.2821637972
940,0.2821637972
941,0.286605575
942,0.286605575
943,0.286605575
944,0.286605575
945,0.29013992780000003
946,0.29013992780000003
947,0.29013992780000003
948,0.29013992780000003
949,0.2912969278
950,0.2912969278
951,0.2912969278
952,0.2912969278
953,0.2956049056000001
954,0.2956049056000001
955,0.2956049056000001
956,0.2956049056000001
957,0.29371796110000004
958,0.29371796110000004
959,0.29371796110000004
960,0.29371796110000004
961,0.2148616611
962,0.2148616611
963,0.2148616611
964,0.2148616611
965,0.2120870056
966,0.2120870056
967,0.2120870056
968,0.2120870056
969,0.20500903329999998
970,0.20500903329999998
971,0.20500903329999998
972,0.20500903329999998
973,0.2003085889
974,0.2003085889
975,0.2003085889
976,0.2003085889
977,0.2041508056
978,0.2041508056
979,0.2041508056
980,0.2041508056
981,0.20921958329999998
982,0.20921958329999998
983,0.20921958329999998
984,0.20921958329999998
985,0.21142921940000006
986,0.21142921940000006
987,0.21142921940000006
988,0.21142921940000006
989,0.2186307167
990,0.2186307167
991,0.2186307167
992,0.2186307167
993,0.2260639194
994,0.2260639194
995,0.2260639194
996,0.2260639194
997,0.2313216639
998,0.2313216639
999,0.2313216639
1000,0.2313216639
1001,0.2409143028
1002,0.2409143028
1003,0.2409143028
1004,0.2409143028
1005,0.23945536940000006
1006,0.23945536940000006
1007,0.23945536940000006
1008,0.23945536940000006
1009,0.2397455357
1010,0.2397455357
1011,0.2397455357
1012,0.2397455357
1013,0.2540415306
1014,0.2540415306
1015,0.2540415306
1016,0.2540415306
1017,0.2486964167
1018,0.2486964167
1019,0.2486964167
1020,0.2486964167
1021,0.2531566028
1022,0.2531566028
1023,0.2531566028
1024,0.2531566028
1025,0.2541774444
1026,0.2541774444
1027,0.2541774444
1028,0.2541774444
1029,0.2537676
1030,0.2537676
1031,0.2537676
1032,0.2537676
1033,0.24782627780000002
1034,0.24782627780000002
1035,0.24782627780000002
1036,0.24782627780000002
1037,0.24790671670000003
1038,0.24790671670000003
1039,0.24790671670000003
1040,0.24790671670000003
1041,0.25257890829999996
1042,0.25257890829999996
1043,0.25257890829999996
1044,0.25257890829999996
1045,0.25026729999999997
1046,0.25026729999999997
1047,0.25026729999999997
1048,0.25026729999999997
1049,0.24265358609999998
1050,0.24265358609999998
1051,0.24265358609999998
1052,0.24265358609999998
1053,0.24112925829999998
1054,0.24112925829999998
1055,0.24112925829999998
1056,0.24112925829999998
1057,0.24880368890000001
1058,0.24880368890000001
1059,0.24880368890000001
1060,0.24880368890000001
1061,0.2474531278
1062,0.2474531278
1063,0.2474531278
1064,0.2474531278
1065,0.2394227556
1066,0.2394227556
1067,0.2394227556
1068,0.2394227556
1069,0.2376834944
1070,0.2376834944
1071,0.2376834944
1072,0.2376834944
1073,0.2360217944
1074,0.2360217944
1075,0.2360217944
1076,0.2360217944
1077,0.2387152111
1078,0.2387152111
1079,0.2387152111
1080,0.2387152111
1081,0.23966647219999998
1082,0.23966647219999998
1083,0.23966647219999998
1084,0.23966647219999998
1085,0.24181925829999998
1086,0.24181925829999998
1087,0.24181925829999998
1088,0.24181925829999998
1089,0.2397617056
1090,0.2397617056
1091,0.2397617056
1092,0.2397617056
1093,0.235001925
1094,0.235001925
1095,0.235001925
1096,0.235001925
1097,0.24171916670000002
1098,0.24171916670000002
1099,0.24171916670000002
1100,0.24171916670000002
1101,0.23876030830000006
1102,0.23876030830000006
1103,0.23876030830000006
1104,0.23876030830000006
1105,0.2376713861
1106,0.2376713861
1107,0.2376713861
1108,0.2376713861
1109,0.24046732780000002
1110,0.24046732780000002
1111,0.24046732780000002
1112,0.24046732780000002
1113,0.24848627780000002
1114,0.24848627780000002
1115,0.24848627780000002
1116,0.24848627780000002
1117,0.22754183890000002
1118,0.22754183890000002
1119,0.22754183890000002
1120,0.22754183890000002
1121,0.23740769440000006
1122,0.23740769440000006
1123,0.23740769440000006
1124,0.23740769440000006
1125,0.2262980111
1126,0.2262980111
1127,0.2262980111
1128,0.2262980111
1129,0.22224959719999998
1130,0.22224959719999998
1131,0.22224959719999998
1132,0.22224959719999998
1133,0.2197005889
1134,0.2197005889
1135,0.2197005889
1136,0.2197005889
1137,0.2227221278
1138,0.2227221278
1139,0.2227221278
1140,0.2227221278
1141,0.2265016361
1142,0.2265016361
1143,0.2265016361
1144,0.2265016361
1145,0.22148656670000003
1146,0.22148656670000003
1147,0.22148656670000003
1148,0.22148656670000003
1149,0.2192262722
1150,0.2192262722
1151,0.2192262722
1152,0.2192262722
1153,0.1430875888
1154,0.1430875888
1155,0.1430875888
1156,0.1430875888
1157,0.13882516109999998
1158,0.13882516109999998
1159,0.13882516109999998
1160,0.13882516109999998
1161,0.13843015280000004
1162,0.13843015280000004
1163,0.13843015280000004
1164,0.13843015280000004
1165,0.13366525
1166,0.13366525
1167,0.13366525
1168,0.13366525
1169,0.12817438890000002
1170,0.12817438890000002
1171,0.12817438890000002
1172,0.12817438890000002
1173,0.12643346670000002
1174,0.12643346670000002
1175,0.12643346670000002
1176,0.12643346670000002
1177,0.1199147417
1178,0.1199147417
1179,0.1199147417
1180,0.1199147417
1181,0.1320473389
1182,0.1320473389
1183,0.1320473389
1184,0.1320473389
1185,0.15122732220000001
1186,0.15122732220000001
1187,0.15122732220000001
1188,0.15122732220000001
1189,0.1501706611
1190,0.1501706611
1191,0.1501706611
1192,0.1501706611
1193,0.16324214719999994
1194,0.16324214719999994
1195,0.16324214719999994
1196,0.16324214719999994
1197,0.1632753083
1198,0.1632753083
1199,0.1632753083
1200,0.1632753083
1201,0.16904128059999998
1202,0.16904128059999998
1203,0.16904128059999998
1204,0.16904128059999998
1205,0.17020960559999998
1206,0.17020960559999998
1207,0.17020960559999998
1208,0.17020960559999998
1209,0.1695797556
1210,0.1695797556
1211,0.1695797556
1212,0.1695797556
1213,0.16670126389999998
1214,0.16670126389999998
1215,0.16670126389999998
1216,0.16670126389999998
1217,0.16697775280000002
1218,0.16697775280000002
1219,0.16697775280000002
1220,0.16697775280000002
1221,0.1666716167
1222,0.1666716167
1223,0.1666716167
1224,0.1666716167
1225,0.16669613330000002
1226,0.16669613330000002
1227,0.16669613330000002
1228,0.16669613330000002
1229,0.16737951669999998
1230,0.16737951669999998
1231,0.16737951669999998
1232,0.16737951669999998
1233,0.1681903667
1234,0.1681903667
1235,0.1681903667
1236,0.1681903667
1237,0.16387136940000002
1238,0.16387136940000002
1239,0.16387136940000002
1240,0.16387136940000002
1241,0.1688838472
1242,0.1688838472
1243,0.1688838472
1244,0.1688838472
1245,0.16804316390000001
1246,0.16804316390000001
1247,0.16804316390000001
1248,0.16804316390000001
1249,0.24459545
1250,0.24459545
1251,0.24459545
1252,0.24459545
1253,0.23645627219999998
1254,0.23645627219999998
1255,0.23645627219999998
1256,0.23645627219999998
1257,0.21552791940000002
1258,0.21552791940000002
1259,0.21552791940000002
1260,0.21552791940000002
1261,0.20911035
1262,0.20911035
1263,0.20911035
1264,0.20911035
1265,0.205468775
1266,0.205468775
1267,0.205468775
1268,0.205468775
1269,0.1981702722
1270,0.1981702722
1271,0.1981702722
1272,0.1981702722
1273,0.20040188609999998
1274,0.20040188609999998
1275,0.20040188609999998
1276,0.20040188609999998
1277,0.20268487780000002
1278,0.20268487780000002
1279,0.20268487780000002
1280,0.20268487780000002
1281,0.2071018785
1282,0.2071018785
1283,0.2071018785
1284,0.2071018785
1285,0.20900260280000002
1286,0.20900260280000002
1287,0.20900260280000002
1288,0.20900260280000002
1289,0.20434321670000002
1290,0.20434321670000002
1291,0.20434321670000002
1292,0.20434321670000002
1293,0.2009953972
1294,0.2009953972
1295,0.2009953972
1296,0.2009953972
1297,0.1975662175
1298,0.1975662175
1299,0.1975662175
1300,0.1975662175
1301,0.2048725706
1302,0.2048725706
1303,0.2048725706
1304,0.2048725706
1305,0.21025584719999998
1306,0.21025584719999998
1307,0.21025584719999998
1308,0.21025584719999998
1309,0.218314825
1310,0.218314825
1311,0.218314825
1312,0.218314825
1313,0.21949845
1314,0.21949845
1315,0.21949845
1316,0.21949845
1317,0.2140512028
1318,0.2140512028
1319,0.2140512028
1320,0.2140512028
1321,0.2105870056
1322,0.2105870056
1323,0.2105870056
1324,0.2105870056
1325,0.2189618639
1326,0.2189618639
1327,0.2189618639
1328,0.2189618639
1329,0.2184333111
1330,0.2184333111
1331,0.2184333111
1332,0.2184333111
1333,0.21404823330000006
1334,0.21404823330000006
1335,0.21404823330000006
1336,0.21404823330000006
1337,0.2158858528
1338,0.2158858528
1339,0.2158858528
1340,0.2158858528
1341,0.21051886109999998
1342,0.21051886109999998
1343,0.21051886109999998
1344,0.21051886109999998
1345,0.2336084972
1346,0.2336084972
1347,0.2336084972
1348,0.2336084972
1349,0.2347791917
1350,0.2347791917
1351,0.2347791917
1352,0.2347791917
1353,0.2208163417
1354,0.2208163417
1355,0.2208163417
1356,0.2208163417
1357,0.212975075
1358,0.212975075
1359,0.212975075
1360,0.212975075
1361,0.21155160829999997
1362,0.21155160829999997
1363,0.21155160829999997
1364,0.21155160829999997
1365,0.2143742139
1366,0.2143742139
1367,0.2143742139
1368,0.2143742139
1369,0.2213363694
1370,0.2213363694
1371,0.2213363694
1372,0.2213363694
1373,0.228835525
1374,0.228835525
1375,0.228835525
1376,0.228835525
1377,0.24094749170000002
1378,0.24094749170000002
1379,0.24094749170000002
1380,0.24094749170000002
1381,0.2469020722
1382,0.2469020722
1383,0.2469020722
1384,0.2469020722
1385,0.2617620556
1386,0.2617620556
1387,0.2617620556
1388,0.2617620556
1389,0.2739140028
1390,0.2739140028
1391,0.2739140028
1392,0.2739140028
1393,0.27623069170000003
1394,0.27623069170000003
1395,0.27623069170000003
1396,0.27623069170000003
1397,0.3040876889
1398,0.3040876889
1399,0.3040876889
1400,0.3040876889
1401,0.2915889639
1402,0.2915889639
1403,0.2915889639
1404,0.2915889639
1405,0.2965205389
