GENERATION_PROJECT,timepoint_id,ppa_price
Rooftop_PV-2020_PPA,10046,153.9742376710857
Rooftop_PV-2020_PPA,10047,153.9742376710857
Rooftop_PV-2020_PPA,10048,153.9742376710857
Rooftop_PV-2020_PPA,10049,153.9742376710857
Rooftop_PV-2020_PPA,10050,153.9742376710857
Rooftop_PV-2020_PPA,10051,153.9742376710857
Rooftop_PV-2020_PPA,10052,153.9742376710857
Rooftop_PV-2020_PPA,10053,153.9742376710857
Rooftop_PV-2020_PPA,10054,153.9742376710857
Rooftop_PV-2020_PPA,10055,153.9742376710857
Rooftop_PV-2020_PPA,10056,153.9742376710857
Rooftop_PV-2020_PPA,10057,153.9742376710857
Rooftop_PV-2020_PPA,10058,153.9742376710857
Rooftop_PV-2020_PPA,10059,153.9742376710857
Rooftop_PV-2020_PPA,10060,153.9742376710857
Rooftop_PV-2020_PPA,10061,153.9742376710857
Rooftop_PV-2020_PPA,10062,153.9742376710857
Rooftop_PV-2020_PPA,10063,153.9742376710857
Rooftop_PV-2020_PPA,10064,153.9742376710857
Rooftop_PV-2020_PPA,10065,153.9742376710857
Rooftop_PV-2020_PPA,10066,153.9742376710857
Rooftop_PV-2020_PPA,10067,153.9742376710857
Rooftop_PV-2020_PPA,10068,153.9742376710857
Rooftop_PV-2020_PPA,10069,153.9742376710857
Rooftop_PV-2020_PPA,10070,153.9742376710857
Rooftop_PV-2020_PPA,10071,153.9742376710857
Rooftop_PV-2020_PPA,10072,153.9742376710857
Rooftop_PV-2020_PPA,10073,153.9742376710857
Rooftop_PV-2020_PPA,10074,153.9742376710857
Rooftop_PV-2020_PPA,10075,153.9742376710857
Rooftop_PV-2020_PPA,10076,153.9742376710857
Rooftop_PV-2020_PPA,10077,153.9742376710857
Rooftop_PV-2020_PPA,10078,153.9742376710857
Rooftop_PV-2020_PPA,10079,153.9742376710857
Rooftop_PV-2020_PPA,10080,153.9742376710857
Rooftop_PV-2020_PPA,10081,153.9742376710857
Rooftop_PV-2020_PPA,10082,153.9742376710857
Rooftop_PV-2020_PPA,10083,153.9742376710857
Rooftop_PV-2020_PPA,10084,153.9742376710857
Rooftop_PV-2020_PPA,10085,153.9742376710857
Rooftop_PV-2020_PPA,10086,153.9742376710857
Rooftop_PV-2020_PPA,10087,153.9742376710857
Rooftop_PV-2020_PPA,10088,153.9742376710857
Rooftop_PV-2020_PPA,10089,153.9742376710857
Rooftop_PV-2020_PPA,10090,153.9742376710857
Rooftop_PV-2020_PPA,10091,153.9742376710857
Rooftop_PV-2020_PPA,10092,153.9742376710857
Rooftop_PV-2020_PPA,10093,153.9742376710857
Rooftop_PV-2020_PPA,10094,153.9742376710857
Rooftop_PV-2020_PPA,10095,153.9742376710857
Rooftop_PV-2020_PPA,10096,153.9742376710857
Rooftop_PV-2020_PPA,10097,153.9742376710857
Rooftop_PV-2020_PPA,10098,153.9742376710857
Rooftop_PV-2020_PPA,10099,153.9742376710857
Rooftop_PV-2020_PPA,10100,153.9742376710857
Rooftop_PV-2020_PPA,10101,153.9742376710857
Rooftop_PV-2020_PPA,10102,153.9742376710857
Rooftop_PV-2020_PPA,10103,153.9742376710857
Rooftop_PV-2020_PPA,10104,153.9742376710857
Rooftop_PV-2020_PPA,10105,153.9742376710857
Rooftop_PV-2020_PPA,10106,153.9742376710857
Rooftop_PV-2020_PPA,10107,153.9742376710857
Rooftop_PV-2020_PPA,10108,153.9742376710857
Rooftop_PV-2020_PPA,10109,153.9742376710857
Rooftop_PV-2020_PPA,10110,153.9742376710857
Rooftop_PV-2020_PPA,10111,153.9742376710857
Rooftop_PV-2020_PPA,10112,153.9742376710857
Rooftop_PV-2020_PPA,10113,153.9742376710857
Rooftop_PV-2020_PPA,10114,153.9742376710857
Rooftop_PV-2020_PPA,10115,153.9742376710857
Rooftop_PV-2020_PPA,10116,153.9742376710857
Rooftop_PV-2020_PPA,10117,153.9742376710857
Rooftop_PV-2020_PPA,10118,153.9742376710857
Rooftop_PV-2020_PPA,10119,153.9742376710857
Rooftop_PV-2020_PPA,10120,153.9742376710857
Rooftop_PV-2020_PPA,10121,153.9742376710857
Rooftop_PV-2020_PPA,10122,153.9742376710857
Rooftop_PV-2020_PPA,10123,153.9742376710857
Rooftop_PV-2020_PPA,10124,153.9742376710857
Rooftop_PV-2020_PPA,10125,153.9742376710857
Rooftop_PV-2020_PPA,10126,153.9742376710857
Rooftop_PV-2020_PPA,10127,153.9742376710857
Rooftop_PV-2020_PPA,10128,153.9742376710857
Rooftop_PV-2020_PPA,10129,153.9742376710857
Rooftop_PV-2020_PPA,10130,153.9742376710857
Rooftop_PV-2020_PPA,10131,153.9742376710857
Rooftop_PV-2020_PPA,10132,153.9742376710857
Rooftop_PV-2020_PPA,10133,153.9742376710857
Rooftop_PV-2020_PPA,10134,153.9742376710857
Rooftop_PV-2020_PPA,10135,153.9742376710857
Rooftop_PV-2020_PPA,10136,153.9742376710857
Rooftop_PV-2020_PPA,10137,153.9742376710857
Rooftop_PV-2020_PPA,10138,153.9742376710857
Rooftop_PV-2020_PPA,10139,153.9742376710857
Rooftop_PV-2020_PPA,10140,153.9742376710857
Rooftop_PV-2020_PPA,10141,153.9742376710857
Rooftop_PV-2020_PPA,10142,153.9742376710857
Rooftop_PV-2020_PPA,10143,153.9742376710857
Rooftop_PV-2020_PPA,10144,153.9742376710857
Rooftop_PV-2020_PPA,10145,153.9742376710857
Rooftop_PV-2020_PPA,10146,153.9742376710857
Rooftop_PV-2020_PPA,10147,153.9742376710857
Rooftop_PV-2020_PPA,10148,153.9742376710857
Rooftop_PV-2020_PPA,10149,153.9742376710857
Rooftop_PV-2020_PPA,10150,153.9742376710857
Rooftop_PV-2020_PPA,10151,153.9742376710857
Rooftop_PV-2020_PPA,10152,153.9742376710857
Rooftop_PV-2020_PPA,10153,153.9742376710857
Rooftop_PV-2020_PPA,10154,153.9742376710857
Rooftop_PV-2020_PPA,10155,153.9742376710857
Rooftop_PV-2020_PPA,10156,153.9742376710857
Rooftop_PV-2020_PPA,10157,153.9742376710857
Rooftop_PV-2020_PPA,10158,153.9742376710857
Rooftop_PV-2020_PPA,10159,153.9742376710857
Rooftop_PV-2020_PPA,10160,153.9742376710857
Rooftop_PV-2020_PPA,10161,153.9742376710857
Rooftop_PV-2020_PPA,10162,153.9742376710857
Rooftop_PV-2020_PPA,10163,153.9742376710857
Rooftop_PV-2020_PPA,10164,153.9742376710857
Rooftop_PV-2020_PPA,10165,153.9742376710857
Rooftop_PV-2020_PPA,10166,153.9742376710857
Rooftop_PV-2020_PPA,10167,153.9742376710857
Rooftop_PV-2020_PPA,10168,153.9742376710857
Rooftop_PV-2020_PPA,10169,153.9742376710857
Rooftop_PV-2020_PPA,10170,153.9742376710857
Rooftop_PV-2020_PPA,10171,153.9742376710857
Rooftop_PV-2020_PPA,10172,153.9742376710857
Rooftop_PV-2020_PPA,10173,153.9742376710857
Rooftop_PV-2020_PPA,10174,153.9742376710857
Rooftop_PV-2020_PPA,10175,153.9742376710857
Rooftop_PV-2020_PPA,10176,153.9742376710857
Rooftop_PV-2020_PPA,10177,153.9742376710857
Rooftop_PV-2020_PPA,10178,153.9742376710857
Rooftop_PV-2020_PPA,10179,153.9742376710857
Rooftop_PV-2020_PPA,10180,153.9742376710857
Rooftop_PV-2020_PPA,10181,153.9742376710857
Rooftop_PV-2020_PPA,10182,153.9742376710857
Rooftop_PV-2020_PPA,10183,153.9742376710857
Rooftop_PV-2020_PPA,10184,153.9742376710857
Rooftop_PV-2020_PPA,10185,153.9742376710857
Rooftop_PV-2020_PPA,10186,153.9742376710857
Rooftop_PV-2020_PPA,10187,153.9742376710857
Rooftop_PV-2020_PPA,10188,153.9742376710857
Rooftop_PV-2020_PPA,10189,153.9742376710857
Rooftop_PV-2020_PPA,10190,153.9742376710857
Rooftop_PV-2020_PPA,10191,153.9742376710857
Rooftop_PV-2020_PPA,10192,153.9742376710857
Rooftop_PV-2020_PPA,10193,153.9742376710857
Rooftop_PV-2020_PPA,10194,153.9742376710857
Rooftop_PV-2020_PPA,10195,153.9742376710857
Rooftop_PV-2020_PPA,10196,153.9742376710857
Rooftop_PV-2020_PPA,10197,153.9742376710857
Rooftop_PV-2020_PPA,10198,153.9742376710857
Rooftop_PV-2020_PPA,10199,153.9742376710857
Rooftop_PV-2020_PPA,10200,153.9742376710857
Rooftop_PV-2020_PPA,10201,153.9742376710857
Rooftop_PV-2020_PPA,10202,153.9742376710857
Rooftop_PV-2020_PPA,10203,153.9742376710857
Rooftop_PV-2020_PPA,10204,153.9742376710857
Rooftop_PV-2020_PPA,10205,153.9742376710857
Rooftop_PV-2020_PPA,10206,153.9742376710857
Rooftop_PV-2020_PPA,10207,153.9742376710857
Rooftop_PV-2020_PPA,10208,153.9742376710857
Rooftop_PV-2020_PPA,10209,153.9742376710857
Rooftop_PV-2020_PPA,10210,153.9742376710857
Rooftop_PV-2020_PPA,10211,153.9742376710857
Rooftop_PV-2020_PPA,10212,153.9742376710857
Rooftop_PV-2020_PPA,10213,153.9742376710857
Rooftop_PV-2020_PPA,10214,153.9742376710857
Rooftop_PV-2020_PPA,10215,153.9742376710857
Rooftop_PV-2020_PPA,10216,153.9742376710857
Rooftop_PV-2020_PPA,10217,153.9742376710857
Rooftop_PV-2020_PPA,10218,153.9742376710857
Rooftop_PV-2020_PPA,10219,153.9742376710857
Rooftop_PV-2020_PPA,10220,153.9742376710857
Rooftop_PV-2020_PPA,10221,153.9742376710857
Rooftop_PV-2020_PPA,10222,153.9742376710857
Rooftop_PV-2020_PPA,10223,153.9742376710857
Rooftop_PV-2020_PPA,10224,153.9742376710857
Rooftop_PV-2020_PPA,10225,153.9742376710857
Rooftop_PV-2020_PPA,10226,153.9742376710857
Rooftop_PV-2020_PPA,10227,153.9742376710857
Rooftop_PV-2020_PPA,10228,153.9742376710857
Rooftop_PV-2020_PPA,10229,153.9742376710857
Rooftop_PV-2020_PPA,10230,153.9742376710857
Rooftop_PV-2020_PPA,10231,153.9742376710857
Rooftop_PV-2020_PPA,10232,153.9742376710857
Rooftop_PV-2020_PPA,10233,153.9742376710857
Rooftop_PV-2020_PPA,10234,153.9742376710857
Rooftop_PV-2020_PPA,10235,153.9742376710857
Rooftop_PV-2020_PPA,10236,153.9742376710857
Rooftop_PV-2020_PPA,10237,153.9742376710857
Rooftop_PV-2020_PPA,10238,153.9742376710857
Rooftop_PV-2020_PPA,10239,153.9742376710857
Rooftop_PV-2020_PPA,10240,153.9742376710857
Rooftop_PV-2020_PPA,10241,153.9742376710857
Rooftop_PV-2020_PPA,10242,153.9742376710857
Rooftop_PV-2020_PPA,10243,153.9742376710857
Rooftop_PV-2020_PPA,10244,153.9742376710857
Rooftop_PV-2020_PPA,10245,153.9742376710857
Rooftop_PV-2020_PPA,10246,153.9742376710857
Rooftop_PV-2020_PPA,10247,153.9742376710857
Rooftop_PV-2020_PPA,10248,153.9742376710857
Rooftop_PV-2020_PPA,10249,153.9742376710857
Rooftop_PV-2020_PPA,10250,153.9742376710857
Rooftop_PV-2020_PPA,10251,153.9742376710857
Rooftop_PV-2020_PPA,10252,153.9742376710857
Rooftop_PV-2020_PPA,10253,153.9742376710857
Rooftop_PV-2020_PPA,10254,153.9742376710857
Rooftop_PV-2020_PPA,10255,153.9742376710857
Rooftop_PV-2020_PPA,10256,153.9742376710857
Rooftop_PV-2020_PPA,10257,153.9742376710857
Rooftop_PV-2020_PPA,10258,153.9742376710857
Rooftop_PV-2020_PPA,10259,153.9742376710857
Rooftop_PV-2020_PPA,10260,153.9742376710857
Rooftop_PV-2020_PPA,10261,153.9742376710857
Rooftop_PV-2020_PPA,10262,153.9742376710857
Rooftop_PV-2020_PPA,10263,153.9742376710857
Rooftop_PV-2020_PPA,10264,153.9742376710857
Rooftop_PV-2020_PPA,10265,153.9742376710857
Rooftop_PV-2020_PPA,10266,153.9742376710857
Rooftop_PV-2020_PPA,10267,153.9742376710857
Rooftop_PV-2020_PPA,10268,153.9742376710857
Rooftop_PV-2020_PPA,10269,153.9742376710857
Rooftop_PV-2020_PPA,10270,153.9742376710857
Rooftop_PV-2020_PPA,10271,153.9742376710857
Rooftop_PV-2020_PPA,10272,153.9742376710857
Rooftop_PV-2020_PPA,10273,153.9742376710857
Rooftop_PV-2020_PPA,10274,153.9742376710857
Rooftop_PV-2020_PPA,10275,153.9742376710857
Rooftop_PV-2020_PPA,10276,153.9742376710857
Rooftop_PV-2020_PPA,10277,153.9742376710857
Rooftop_PV-2020_PPA,10278,153.9742376710857
Rooftop_PV-2020_PPA,10279,153.9742376710857
Rooftop_PV-2020_PPA,10280,153.9742376710857
Rooftop_PV-2020_PPA,10281,153.9742376710857
Rooftop_PV-2020_PPA,10282,153.9742376710857
Rooftop_PV-2020_PPA,10283,153.9742376710857
Rooftop_PV-2020_PPA,10284,153.9742376710857
Rooftop_PV-2020_PPA,10285,153.9742376710857
Rooftop_PV-2020_PPA,10286,153.9742376710857
Rooftop_PV-2020_PPA,10287,153.9742376710857
Rooftop_PV-2020_PPA,10288,153.9742376710857
Rooftop_PV-2020_PPA,10289,153.9742376710857
Rooftop_PV-2020_PPA,10290,153.9742376710857
Rooftop_PV-2020_PPA,10291,153.9742376710857
Rooftop_PV-2020_PPA,10292,153.9742376710857
Rooftop_PV-2020_PPA,10293,153.9742376710857
Rooftop_PV-2020_PPA,10294,153.9742376710857
Rooftop_PV-2020_PPA,10295,153.9742376710857
Rooftop_PV-2020_PPA,10296,153.9742376710857
Rooftop_PV-2020_PPA,10297,153.9742376710857
Rooftop_PV-2020_PPA,10298,153.9742376710857
Rooftop_PV-2020_PPA,10299,153.9742376710857
Rooftop_PV-2020_PPA,10300,153.9742376710857
Rooftop_PV-2020_PPA,10301,153.9742376710857
Rooftop_PV-2020_PPA,10302,153.9742376710857
Rooftop_PV-2020_PPA,10303,153.9742376710857
Rooftop_PV-2020_PPA,10304,153.9742376710857
Rooftop_PV-2020_PPA,10305,153.9742376710857
Rooftop_PV-2020_PPA,10306,153.9742376710857
Rooftop_PV-2020_PPA,10307,153.9742376710857
Rooftop_PV-2020_PPA,10308,153.9742376710857
Rooftop_PV-2020_PPA,10309,153.9742376710857
Rooftop_PV-2020_PPA,10310,153.9742376710857
Rooftop_PV-2020_PPA,10311,153.9742376710857
Rooftop_PV-2020_PPA,10312,153.9742376710857
Rooftop_PV-2020_PPA,10313,153.9742376710857
Rooftop_PV-2020_PPA,10314,153.9742376710857
Rooftop_PV-2020_PPA,10315,153.9742376710857
Rooftop_PV-2020_PPA,10316,153.9742376710857
Rooftop_PV-2020_PPA,10317,153.9742376710857
Rooftop_PV-2020_PPA,10318,153.9742376710857
Rooftop_PV-2020_PPA,10319,153.9742376710857
Rooftop_PV-2020_PPA,10320,153.9742376710857
Rooftop_PV-2020_PPA,10321,153.9742376710857
Rooftop_PV-2020_PPA,10322,153.9742376710857
Rooftop_PV-2020_PPA,10323,153.9742376710857
Rooftop_PV-2020_PPA,10324,153.9742376710857
Rooftop_PV-2020_PPA,10325,153.9742376710857
Rooftop_PV-2020_PPA,10326,153.9742376710857
Rooftop_PV-2020_PPA,10327,153.9742376710857
Rooftop_PV-2020_PPA,10328,153.9742376710857
Rooftop_PV-2020_PPA,10329,153.9742376710857
Rooftop_PV-2020_PPA,10330,153.9742376710857
Rooftop_PV-2020_PPA,10331,153.9742376710857
Rooftop_PV-2020_PPA,10332,153.9742376710857
Rooftop_PV-2020_PPA,10333,153.9742376710857
Rooftop_PV-2020_PPA,10334,153.9742376710857
Rooftop_PV-2020_PPA,10335,153.9742376710857
Rooftop_PV-2020_PPA,10336,153.9742376710857
Rooftop_PV-2020_PPA,10337,153.9742376710857
Rooftop_PV-2020_PPA,10338,153.9742376710857
Rooftop_PV-2020_PPA,10339,153.9742376710857
Rooftop_PV-2020_PPA,10340,153.9742376710857
Rooftop_PV-2020_PPA,10341,153.9742376710857
Rooftop_PV-2020_PPA,10342,153.9742376710857
Rooftop_PV-2020_PPA,10343,153.9742376710857
Rooftop_PV-2020_PPA,10344,153.9742376710857
Rooftop_PV-2020_PPA,10345,153.9742376710857
Rooftop_PV-2020_PPA,10346,153.9742376710857
Rooftop_PV-2020_PPA,10347,153.9742376710857
Rooftop_PV-2020_PPA,10348,153.9742376710857
Rooftop_PV-2020_PPA,10349,153.9742376710857
Rooftop_PV-2020_PPA,10350,153.9742376710857
Rooftop_PV-2020_PPA,10351,153.9742376710857
Rooftop_PV-2020_PPA,10352,153.9742376710857
Rooftop_PV-2020_PPA,10353,153.9742376710857
Rooftop_PV-2020_PPA,10354,153.9742376710857
Rooftop_PV-2020_PPA,10355,153.9742376710857
Rooftop_PV-2020_PPA,10356,153.9742376710857
Rooftop_PV-2020_PPA,10357,153.9742376710857
Rooftop_PV-2020_PPA,10358,153.9742376710857
Rooftop_PV-2020_PPA,10359,153.9742376710857
Rooftop_PV-2020_PPA,10360,153.9742376710857
Rooftop_PV-2020_PPA,10361,153.9742376710857
Rooftop_PV-2020_PPA,10362,153.9742376710857
Rooftop_PV-2020_PPA,10363,153.9742376710857
Rooftop_PV-2020_PPA,10364,153.9742376710857
Rooftop_PV-2020_PPA,10365,153.9742376710857
Rooftop_PV-2020_PPA,10366,153.9742376710857
Rooftop_PV-2020_PPA,10367,153.9742376710857
Rooftop_PV-2020_PPA,10368,153.9742376710857
Rooftop_PV-2020_PPA,10369,153.9742376710857
Rooftop_PV-2020_PPA,10370,153.9742376710857
Rooftop_PV-2020_PPA,10371,153.9742376710857
Rooftop_PV-2020_PPA,10372,153.9742376710857
Rooftop_PV-2020_PPA,10373,153.9742376710857
Rooftop_PV-2020_PPA,10374,153.9742376710857
Rooftop_PV-2020_PPA,10375,153.9742376710857
Rooftop_PV-2020_PPA,10376,153.9742376710857
Rooftop_PV-2020_PPA,10377,153.9742376710857
Rooftop_PV-2020_PPA,10378,153.9742376710857
Rooftop_PV-2020_PPA,10379,153.9742376710857
Rooftop_PV-2020_PPA,10380,153.9742376710857
Rooftop_PV-2020_PPA,10381,153.9742376710857
Rooftop_PV-2020_PPA,10382,153.9742376710857
Rooftop_PV-2020_PPA,10383,153.9742376710857
Rooftop_PV-2020_PPA,10384,153.9742376710857
Rooftop_PV-2020_PPA,10385,153.9742376710857
Rooftop_PV-2020_PPA,10386,153.9742376710857
Rooftop_PV-2020_PPA,10387,153.9742376710857
Rooftop_PV-2020_PPA,10388,153.9742376710857
Rooftop_PV-2020_PPA,10389,153.9742376710857
Rooftop_PV-2020_PPA,10390,153.9742376710857
Rooftop_PV-2020_PPA,10391,153.9742376710857
Rooftop_PV-2020_PPA,10392,153.9742376710857
Rooftop_PV-2020_PPA,10393,153.9742376710857
Rooftop_PV-2020_PPA,10394,153.9742376710857
Rooftop_PV-2020_PPA,10395,153.9742376710857
Rooftop_PV-2020_PPA,10396,153.9742376710857
Rooftop_PV-2020_PPA,10397,153.9742376710857
Rooftop_PV-2020_PPA,10398,153.9742376710857
Rooftop_PV-2020_PPA,10399,153.9742376710857
Rooftop_PV-2020_PPA,10400,153.9742376710857
Rooftop_PV-2020_PPA,10401,153.9742376710857
Rooftop_PV-2020_PPA,10402,153.9742376710857
Rooftop_PV-2020_PPA,10403,153.9742376710857
Rooftop_PV-2020_PPA,10404,153.9742376710857
Rooftop_PV-2020_PPA,10405,153.9742376710857
Rooftop_PV-2020_PPA,10406,153.9742376710857
Rooftop_PV-2020_PPA,10407,153.9742376710857
Rooftop_PV-2020_PPA,10408,153.9742376710857
Rooftop_PV-2020_PPA,10409,153.9742376710857
Rooftop_PV-2020_PPA,10410,153.9742376710857
Rooftop_PV-2020_PPA,10411,153.9742376710857
Rooftop_PV-2020_PPA,10412,153.9742376710857
Rooftop_PV-2020_PPA,10413,153.9742376710857
Rooftop_PV-2020_PPA,10414,153.9742376710857
Rooftop_PV-2020_PPA,10415,153.9742376710857
Rooftop_PV-2020_PPA,10416,153.9742376710857
Rooftop_PV-2020_PPA,10417,153.9742376710857
Rooftop_PV-2020_PPA,10418,153.9742376710857
Rooftop_PV-2020_PPA,10419,153.9742376710857
Rooftop_PV-2020_PPA,10420,153.9742376710857
Rooftop_PV-2020_PPA,10421,153.9742376710857
Rooftop_PV-2020_PPA,10422,153.9742376710857
Rooftop_PV-2020_PPA,10423,153.9742376710857
Rooftop_PV-2020_PPA,10424,153.9742376710857
Rooftop_PV-2020_PPA,10425,153.9742376710857
Rooftop_PV-2020_PPA,10426,153.9742376710857
Rooftop_PV-2020_PPA,10427,153.9742376710857
Rooftop_PV-2020_PPA,10428,153.9742376710857
Rooftop_PV-2020_PPA,10429,153.9742376710857
Rooftop_PV-2020_PPA,10430,153.9742376710857
Rooftop_PV-2020_PPA,10431,153.9742376710857
Rooftop_PV-2020_PPA,10432,153.9742376710857
Rooftop_PV-2020_PPA,10433,153.9742376710857
Rooftop_PV-2020_PPA,10434,153.9742376710857
Rooftop_PV-2020_PPA,10435,153.9742376710857
Rooftop_PV-2020_PPA,10436,153.9742376710857
Rooftop_PV-2020_PPA,10437,153.9742376710857
Rooftop_PV-2020_PPA,10438,153.9742376710857
Rooftop_PV-2020_PPA,10439,153.9742376710857
Rooftop_PV-2020_PPA,10440,153.9742376710857
Rooftop_PV-2020_PPA,10441,153.9742376710857
Rooftop_PV-2020_PPA,10442,153.9742376710857
Rooftop_PV-2020_PPA,10443,153.9742376710857
Rooftop_PV-2020_PPA,10444,153.9742376710857
Rooftop_PV-2020_PPA,10445,153.9742376710857
Rooftop_PV-2020_PPA,10446,153.9742376710857
Rooftop_PV-2020_PPA,10447,153.9742376710857
Rooftop_PV-2020_PPA,10448,153.9742376710857
Rooftop_PV-2020_PPA,10449,153.9742376710857
Rooftop_PV-2020_PPA,10450,153.9742376710857
Rooftop_PV-2020_PPA,10451,153.9742376710857
Rooftop_PV-2020_PPA,10452,153.9742376710857
Rooftop_PV-2020_PPA,10453,153.9742376710857
Rooftop_PV-2020_PPA,10454,153.9742376710857
Rooftop_PV-2020_PPA,10455,153.9742376710857
Rooftop_PV-2020_PPA,10456,153.9742376710857
Rooftop_PV-2020_PPA,10457,153.9742376710857
Rooftop_PV-2020_PPA,10458,153.9742376710857
Rooftop_PV-2020_PPA,10459,153.9742376710857
Rooftop_PV-2020_PPA,10460,153.9742376710857
Rooftop_PV-2020_PPA,10461,153.9742376710857
Rooftop_PV-2020_PPA,10462,153.9742376710857
Rooftop_PV-2020_PPA,10463,153.9742376710857
Rooftop_PV-2020_PPA,10464,153.9742376710857
Rooftop_PV-2020_PPA,10465,153.9742376710857
Rooftop_PV-2020_PPA,10466,153.9742376710857
Rooftop_PV-2020_PPA,10467,153.9742376710857
Rooftop_PV-2020_PPA,10468,153.9742376710857
Rooftop_PV-2020_PPA,10469,153.9742376710857
Rooftop_PV-2020_PPA,10470,153.9742376710857
Rooftop_PV-2020_PPA,10471,153.9742376710857
Rooftop_PV-2020_PPA,10472,153.9742376710857
Rooftop_PV-2020_PPA,10473,153.9742376710857
Rooftop_PV-2020_PPA,10474,153.9742376710857
Rooftop_PV-2020_PPA,10475,153.9742376710857
Rooftop_PV-2020_PPA,10476,153.9742376710857
Rooftop_PV-2020_PPA,10477,153.9742376710857
Rooftop_PV-2020_PPA,10478,153.9742376710857
Rooftop_PV-2020_PPA,10479,153.9742376710857
Rooftop_PV-2020_PPA,10480,153.9742376710857
Rooftop_PV-2020_PPA,10481,153.9742376710857
Rooftop_PV-2020_PPA,10482,153.9742376710857
Rooftop_PV-2020_PPA,10483,153.9742376710857
Rooftop_PV-2020_PPA,10484,153.9742376710857
Rooftop_PV-2020_PPA,10485,153.9742376710857
Rooftop_PV-2020_PPA,10486,153.9742376710857
Rooftop_PV-2020_PPA,10487,153.9742376710857
Rooftop_PV-2020_PPA,10488,153.9742376710857
Rooftop_PV-2020_PPA,10489,153.9742376710857
Rooftop_PV-2020_PPA,10490,153.9742376710857
Rooftop_PV-2020_PPA,10491,153.9742376710857
Rooftop_PV-2020_PPA,10492,153.9742376710857
Rooftop_PV-2020_PPA,10493,153.9742376710857
Rooftop_PV-2020_PPA,10494,153.9742376710857
Rooftop_PV-2020_PPA,10495,153.9742376710857
Rooftop_PV-2020_PPA,10496,153.9742376710857
Rooftop_PV-2020_PPA,10497,153.9742376710857
Rooftop_PV-2020_PPA,10498,153.9742376710857
Rooftop_PV-2020_PPA,10499,153.9742376710857
Rooftop_PV-2020_PPA,10500,153.9742376710857
Rooftop_PV-2020_PPA,10501,153.9742376710857
Rooftop_PV-2020_PPA,10502,153.9742376710857
Rooftop_PV-2020_PPA,10503,153.9742376710857
Rooftop_PV-2020_PPA,10504,153.9742376710857
Rooftop_PV-2020_PPA,10505,153.9742376710857
Rooftop_PV-2020_PPA,10506,153.9742376710857
Rooftop_PV-2020_PPA,10507,153.9742376710857
Rooftop_PV-2020_PPA,10508,153.9742376710857
Rooftop_PV-2020_PPA,10509,153.9742376710857
Rooftop_PV-2020_PPA,10510,153.9742376710857
Rooftop_PV-2020_PPA,10511,153.9742376710857
Rooftop_PV-2020_PPA,10512,153.9742376710857
Rooftop_PV-2020_PPA,10513,153.9742376710857
Rooftop_PV-2020_PPA,10514,153.9742376710857
Rooftop_PV-2020_PPA,10515,153.9742376710857
Rooftop_PV-2020_PPA,10516,153.9742376710857
Rooftop_PV-2020_PPA,10517,153.9742376710857
Rooftop_PV-2020_PPA,10518,153.9742376710857
Rooftop_PV-2020_PPA,10519,153.9742376710857
Rooftop_PV-2020_PPA,10520,153.9742376710857
Rooftop_PV-2020_PPA,10521,153.9742376710857
Rooftop_PV-2020_PPA,10522,153.9742376710857
Rooftop_PV-2020_PPA,10523,153.9742376710857
Rooftop_PV-2020_PPA,10524,153.9742376710857
Rooftop_PV-2020_PPA,10525,153.9742376710857
Rooftop_PV-2020_PPA,10526,153.9742376710857
Rooftop_PV-2020_PPA,10527,153.9742376710857
Rooftop_PV-2020_PPA,10528,153.9742376710857
Rooftop_PV-2020_PPA,10529,153.9742376710857
Rooftop_PV-2020_PPA,10530,153.9742376710857
Rooftop_PV-2020_PPA,10531,153.9742376710857
Rooftop_PV-2020_PPA,10532,153.9742376710857
Rooftop_PV-2020_PPA,10533,153.9742376710857
Rooftop_PV-2020_PPA,10534,153.9742376710857
Rooftop_PV-2020_PPA,10535,153.9742376710857
Rooftop_PV-2020_PPA,10536,153.9742376710857
Rooftop_PV-2020_PPA,10537,153.9742376710857
Rooftop_PV-2020_PPA,10538,153.9742376710857
Rooftop_PV-2020_PPA,10539,153.9742376710857
Rooftop_PV-2020_PPA,10540,153.9742376710857
Rooftop_PV-2020_PPA,10541,153.9742376710857
Rooftop_PV-2020_PPA,10542,153.9742376710857
Rooftop_PV-2020_PPA,10543,153.9742376710857
Rooftop_PV-2020_PPA,10544,153.9742376710857
Rooftop_PV-2020_PPA,10545,153.9742376710857
Rooftop_PV-2020_PPA,10546,153.9742376710857
Rooftop_PV-2020_PPA,10547,153.9742376710857
Rooftop_PV-2020_PPA,10548,153.9742376710857
Rooftop_PV-2020_PPA,10549,153.9742376710857
Rooftop_PV-2020_PPA,10550,153.9742376710857
Rooftop_PV-2020_PPA,10551,153.9742376710857
Rooftop_PV-2020_PPA,10552,153.9742376710857
Rooftop_PV-2020_PPA,10553,153.9742376710857
Rooftop_PV-2020_PPA,10554,153.9742376710857
Rooftop_PV-2020_PPA,10555,153.9742376710857
Rooftop_PV-2020_PPA,10556,153.9742376710857
Rooftop_PV-2020_PPA,10557,153.9742376710857
Rooftop_PV-2020_PPA,10558,153.9742376710857
Rooftop_PV-2020_PPA,10559,153.9742376710857
Rooftop_PV-2020_PPA,10560,153.9742376710857
Rooftop_PV-2020_PPA,10561,153.9742376710857
Rooftop_PV-2020_PPA,10562,153.9742376710857
