timestamp	GenVariableOMCostsInTP	FuelCostsPerTP	PurchasedPowerCost	NonEnergyCharge
20200212	0	0	618.516	301.37
20200212	0	0	679.046	330.863
20200212	0	0	719.452	350.551
20200212	0	0	722.966	352.263
20200212	0	0	731.63	356.484
20200212	0	0	734.032	357.655
20200212	0	0	738.031	359.603
20200212	0	0	750.234	365.549
20200212	0	0	759.042	369.841
20200212	0	0	784.008	382.005
20200212	0	0	798.114	388.878
20200212	0	0	809.947	394.644
20200212	0	0	825.454	402.2
20200212	0	0	832.256	405.514
20200212	0	0	838.379	408.497
20200212	0	0	844.623	411.54
20200212	0	0	849.748	414.037
20200212	0	0	851.551	414.915
20200212	0	0	864.333	421.143
20200212	0	0	864.877	421.408
20200212	0	0	857.435	417.782
20200212	0	0	866.362	422.132
20200212	0	0	856.762	417.454
20200212	0	0	867.22	422.55
20200212	0	0	876.6	427.12
20200212	0	0	875.123	426.401
20200212	0	0	872.368	425.058
20200212	0	0	886.243	431.819
20200212	0	0	885.704	431.556
20200212	0	0	885.335	431.376
20200212	0	0	888.079	432.714
20200212	0	0	884.834	431.132
20200212	0	0	884.623	431.03
20200212	0	0	887.509	432.436
20200212	0	0	886.521	431.954
20200212	0	0	888.568	432.952
20200212	0	0	887.26	432.315
20200212	0	0	883.837	430.646
20200212	0	0	882.729	430.107
20200212	0	0	873.134	425.432
20200212	0	0	865.935	421.924
20200212	0	0	853.148	415.694
20200212	0	0	844.114	411.292
20200212	0	0	832.402	405.585
20200212	0	0	820.49	399.781
20200212	0	0	796.56	388.121
20200212	0	0	781.215	380.644
20200212	0	0	780.43	380.262
20200212	0	0	784.755	382.369
20200212	0	0	782.468	381.255
20200212	0	0	779.503	379.81
20200212	0	0	774.951	377.592
20200212	0	0	771.518	375.919
20200212	0	0	756.864	368.78
20200212	0	0	740.853	360.978
20200212	0	0	729.993	355.687
20200212	0	0	727.997	354.714
20200212	0	0	718.254	349.967
20200212	0	0	691.224	336.796
20200212	0	0	693.06	337.691
20200212	0	0	684.356	333.45
20200212	0	0	665.55	324.287
20200212	0	0	656.207	319.735
20200212	0	0	655.049	319.171
20200212	0	0	649.699	316.564
20200212	0	0	630.654	307.284
20200212	0	0	621.191	302.673
20200212	0	0	616.16	300.222
20200212	0	0	604.821	294.697
20200212	0	0	595.997	290.397
20200212	0	0	594.879	289.853
20200212	0	0	594.999	289.911
20200321	0	0	643.636	310.241
20200321	0	0	616.716	297.265
20200321	0	0	599.966	289.191
20200321	0	0	590.037	284.405
20200321	0	0	590.481	284.619
20200321	0	0	584.346	281.662
20200321	0	0	580.673	279.892
20200321	0	0	576.718	277.985
20200321	0	0	574.7	277.013
20200321	0	0	562.551	271.157
20200321	0	0	556.376	268.18
20200321	0	0	557.183	268.569
20200321	0	0	557.95	268.939
20200321	0	0	553.874	266.974
20200321	0	0	553.914	266.994
20200321	0	0	556.215	268.102
20200321	0	0	554.641	267.344
20200321	0	0	558.313	269.114
20200321	0	0	562.027	270.904
20200321	0	0	564.892	272.285
20200321	0	0	568.04	273.803
20200321	0	0	585.234	282.09
20200321	0	0	620.267	298.977
20200321	0	0	642.305	309.599
20200321	0	0	650.942	313.762
20200321	0	0	707.528	341.037
20200321	0	0	742.48	357.885
20200321	0	0	738.705	356.065
20200321	0	0	743.929	358.583
20200321	0	0	748.076	360.582
20200321	0	0	754.604	363.729
20200321	0	0	766.253	369.344
20200321	0	0	784.48	378.129
20200321	0	0	804.812	387.93
20200321	0	0	824.861	397.593
20200321	0	0	839.554	404.676
20200321	0	0	860.987	415.007
20200321	0	0	882.275	425.268
20200321	0	0	891.495	429.712
20200321	0	0	903.493	435.495
20200321	0	0	916.218	441.629
20200321	0	0	915.087	441.084
20200321	0	0	927.962	447.289
20200321	0	0	935.342	450.847
20200321	0	0	937.435	451.855
20200321	0	0	935.625	450.983
20200321	0	0	939.587	452.893
20200321	0	0	947.883	456.891
20200321	0	0	950.528	458.166
20200321	0	0	946.795	456.367
20200321	0	0	952.829	459.276
20200321	0	0	959.727	462.601
20200321	0	0	957.746	461.646
20200321	0	0	957.938	461.739
20200321	0	0	964.266	464.788
20200321	0	0	965.036	465.16
20200321	0	0	966.936	466.076
20200321	0	0	970.24	467.668
20200321	0	0	968.821	466.984
20200321	0	0	963.121	464.236
20200321	0	0	963.435	464.388
20200321	0	0	964.916	465.102
20200321	0	0	960.06	462.761
20200321	0	0	951.136	458.46
20200321	0	0	944.552	455.286
20200321	0	0	940.359	453.265
20200321	0	0	934.349	450.368
20200321	0	0	918.409	442.685
20200321	0	0	911.39	439.302
20200321	0	0	892.636	430.262
20200321	0	0	883.004	425.619
20200321	0	0	876.115	422.298
20200321	0	0	877.176	422.81
20200321	0	0	897.489	432.601
20200321	0	0	904.645	436.05
20200321	0	0	894.457	431.14
20200321	0	0	881.12	424.711
20200321	0	0	871.999	420.315
20200321	0	0	861.344	415.179
20200321	0	0	857.913	413.525
20200321	0	0	849.599	409.517
20200321	0	0	835.19	402.572
20200321	0	0	811.619	391.211
20200321	0	0	799.591	385.413
20200321	0	0	787.806	379.732
20200321	0	0	770.612	371.445
20200321	0	0	755.275	364.052
20200321	0	0	752.207	362.574
20200321	0	0	742.319	357.807
20200321	0	0	708.416	341.465
20200321	0	0	700.707	337.75
20200321	0	0	693.684	334.365
20200321	0	0	684.32	329.851
20200321	0	0	679.558	327.555
20200321	0	0	670.355	323.12
20200321	0	0	664.099	320.104
20200327	0	0	577.929	278.569
20200327	0	0	556.78	268.375
20200327	0	0	554.439	267.246
20200327	0	0	548.788	264.523
20200327	0	0	544.268	262.344
20200327	0	0	539.223	259.912
20200327	0	0	536.599	258.648
20200327	0	0	535.792	258.259
20200327	0	0	534.177	257.48
20200327	0	0	532.886	256.858
20200327	0	0	529.375	255.165
20200327	0	0	529.213	255.087
20200327	0	0	529.294	255.126
20200327	0	0	532.725	256.78
20200327	0	0	528.406	254.698
20200327	0	0	529.375	255.165
20200327	0	0	529.697	255.321
