LOAD_ZONE,TIMEPOINT,zone_demand_mw
Manoa,869,9.002880000000003
Manoa,870,8.92512
Manoa,871,8.94888
Manoa,872,8.879760000000003
Manoa,873,8.7984
Manoa,874,8.82432
Manoa,875,8.794080000000001
Manoa,876,8.727839999999999
Manoa,877,8.70336
Manoa,878,8.70768
Manoa,879,8.5608
Manoa,880,8.51472
Manoa,881,8.54928
Manoa,882,8.56944
Manoa,883,8.64072
Manoa,884,8.7372
Manoa,885,8.78616
Manoa,886,9.40464
Manoa,887,9.97992
Manoa,888,10.21248
Manoa,889,10.4724
Manoa,890,11.14128
Manoa,891,11.56392
Manoa,892,11.66112
Manoa,893,11.7468
Manoa,894,11.78064
Manoa,895,12.03408
Manoa,896,12.2436
Manoa,897,12.56544
Manoa,898,12.87864
Manoa,899,13.29696
Manoa,900,13.68936
Manoa,901,14.01624
Manoa,902,14.36976
Manoa,903,14.40864
Manoa,904,14.49072
Manoa,905,14.63184
Manoa,906,14.68728
Manoa,907,14.795279999999998
Manoa,908,14.8644
Manoa,909,14.76216
Manoa,910,14.9076
Manoa,911,15.09552
Manoa,912,15.15816
Manoa,913,15.21864
Manoa,914,15.1272
Manoa,915,15.148079999999998
Manoa,916,15.08688
Manoa,917,15.05592
Manoa,918,15.00696
Manoa,919,15.07464
Manoa,920,15.1164
Manoa,921,15.277679999999998
Manoa,922,15.20352
Manoa,923,15.407279999999998
Manoa,924,15.25464
Manoa,925,15.22584
Manoa,926,15.13584
Manoa,927,15.0552
Manoa,928,14.88096
Manoa,929,14.7888
Manoa,930,14.623920000000002
Manoa,931,14.44536
Manoa,932,14.141520000000002
Manoa,933,14.003279999999998
Manoa,934,13.572
Manoa,935,13.33008
Manoa,936,13.25736
Manoa,937,13.30272
Manoa,938,13.3344
Manoa,939,13.129920000000002
Manoa,940,13.14648
Manoa,941,13.15584
Manoa,942,12.96864
Manoa,943,12.76416
Manoa,944,12.66984
Manoa,945,12.54816
Manoa,946,12.33144
Manoa,947,12.08808
Manoa,948,11.97
Manoa,949,11.8332
Manoa,950,11.58048
Manoa,951,11.53728
Manoa,952,11.35944
Manoa,953,11.22192
Manoa,954,10.84752
Manoa,955,10.62648
Manoa,956,10.50552
Manoa,957,10.296
Manoa,958,10.21752
Manoa,959,10.13616
Manoa,960,10.0944
Manoa,961,11.51928
Manoa,962,11.02968
Manoa,963,10.89504
Manoa,964,10.84032
Manoa,965,10.79352
Manoa,966,10.66536
Manoa,967,10.60128
Manoa,968,10.48968
Manoa,969,10.40112
Manoa,970,10.35504
Manoa,971,10.32264
Manoa,972,10.26
Manoa,973,10.21104
Manoa,974,10.16856
