COGEN_GEN_TPS_1,COGEN_GEN_TPS_2,CogenCoolingOffset
Cogen_Power_Plant,19750,0.21701225801807106
Cogen_Power_Plant,19751,0.17450050862720823
Cogen_Power_Plant,19752,0.17229573106375612
Cogen_Power_Plant,19753,0.18428141035309664
Cogen_Power_Plant,19754,0.17795679487086302
Cogen_Power_Plant,19755,0.16974751395715712
Cogen_Power_Plant,19756,0.15710913832263917
Cogen_Power_Plant,19757,0.1475749251246699
Cogen_Power_Plant,19758,0.10688822461705608
Cogen_Power_Plant,19759,0.06243218400791887
Cogen_Power_Plant,19760,0.032277463195736066
Cogen_Power_Plant,19761,0.0267343159876141
Cogen_Power_Plant,19762,0.0
Cogen_Power_Plant,19763,0.0
Cogen_Power_Plant,19764,0.0
Cogen_Power_Plant,19765,0.0
Cogen_Power_Plant,19766,0.0
Cogen_Power_Plant,19767,0.0
Cogen_Power_Plant,19768,0.0
Cogen_Power_Plant,19769,0.0
Cogen_Power_Plant,19770,0.0
Cogen_Power_Plant,19771,0.0
Cogen_Power_Plant,19772,0.0
Cogen_Power_Plant,19773,0.0
Cogen_Power_Plant,19774,0.0
Cogen_Power_Plant,19775,0.0
Cogen_Power_Plant,19776,0.0
Cogen_Power_Plant,19777,0.0
Cogen_Power_Plant,19778,0.0
Cogen_Power_Plant,19779,0.0
Cogen_Power_Plant,19780,0.0
Cogen_Power_Plant,19781,0.0
Cogen_Power_Plant,19782,0.0
Cogen_Power_Plant,19783,0.0
Cogen_Power_Plant,19784,0.0
Cogen_Power_Plant,19785,0.0
Cogen_Power_Plant,19786,0.0
Cogen_Power_Plant,19787,0.0
Cogen_Power_Plant,19788,0.0
Cogen_Power_Plant,19789,0.0
Cogen_Power_Plant,19790,0.0
Cogen_Power_Plant,19791,0.0
Cogen_Power_Plant,19792,0.0
Cogen_Power_Plant,19793,0.0
Cogen_Power_Plant,19794,0.0
Cogen_Power_Plant,19795,0.0
Cogen_Power_Plant,19796,0.0
Cogen_Power_Plant,19797,0.0
Cogen_Power_Plant,19798,0.0
Cogen_Power_Plant,19799,0.0
Cogen_Power_Plant,19800,0.0
Cogen_Power_Plant,19801,0.0
Cogen_Power_Plant,19802,0.0
Cogen_Power_Plant,19803,0.0
Cogen_Power_Plant,19804,0.0
Cogen_Power_Plant,19805,0.0
Cogen_Power_Plant,19806,0.0
Cogen_Power_Plant,19807,0.0
Cogen_Power_Plant,19808,0.0
Cogen_Power_Plant,19809,0.00864855685279199
Cogen_Power_Plant,19810,0.034611965482233636
Cogen_Power_Plant,19811,0.03208359746192925
Cogen_Power_Plant,19812,0.04152921269035536
Cogen_Power_Plant,19813,0.05563107157360423
Cogen_Power_Plant,19814,0.0894377794416247
Cogen_Power_Plant,19815,0.0
Cogen_Power_Plant,19816,0.0
Cogen_Power_Plant,19817,0.0024996360406093457
Cogen_Power_Plant,19818,0.045752929187817475
Cogen_Power_Plant,19819,0.049760740101522795
Cogen_Power_Plant,19820,0.048122693908629645
Cogen_Power_Plant,19821,0.03484403857868017
Cogen_Power_Plant,19822,0.0
Cogen_Power_Plant,19823,0.0
Cogen_Power_Plant,19824,0.0
Cogen_Power_Plant,19825,0.004306840609137374
Cogen_Power_Plant,19826,0.0
Cogen_Power_Plant,19827,0.0
Cogen_Power_Plant,19828,0.0
Cogen_Power_Plant,19829,0.04643817766497469
Cogen_Power_Plant,19830,0.04131665609137071
Cogen_Power_Plant,19831,0.03608427157360413
Cogen_Power_Plant,19832,0.03830358604060918
Cogen_Power_Plant,19833,0.04174239289340138
Cogen_Power_Plant,19834,0.0038301299492387287
Cogen_Power_Plant,19835,6.36538071067712e-05
Cogen_Power_Plant,19836,0.029436767766497594
Cogen_Power_Plant,19837,0.0
Cogen_Power_Plant,19838,0.0008399253807106831
Cogen_Power_Plant,19839,0.013267938578680203
Cogen_Power_Plant,19840,0.0976735565989849
Cogen_Power_Plant,19841,0.15946313401015236
Cogen_Power_Plant,19842,0.15210987208121848
Cogen_Power_Plant,19843,0.13644188934010182
Cogen_Power_Plant,19844,0.07825891446700524
Cogen_Power_Plant,19845,0.07872243705583776
Cogen_Power_Plant,19846,0.04255243147208135
Cogen_Power_Plant,19847,0.07345450710659891
Cogen_Power_Plant,19848,0.0699061584263961
Cogen_Power_Plant,19849,0.06724471329949229
Cogen_Power_Plant,19850,0.06053447492385796
Cogen_Power_Plant,19851,0.104488602030457
Cogen_Power_Plant,19852,0.10180003705583776
Cogen_Power_Plant,19853,0.09911147208121851
Cogen_Power_Plant,19854,0.07228263959390871
Cogen_Power_Plant,19855,0.05088609137055859
Cogen_Power_Plant,19856,0.02915695431472091
Cogen_Power_Plant,19857,0.023835532994924104
Cogen_Power_Plant,19858,0.017294619289340167
Cogen_Power_Plant,19859,0.001330355329949475
Cogen_Power_Plant,19860,0.0
Cogen_Power_Plant,19861,0.0
Cogen_Power_Plant,19862,0.0
Cogen_Power_Plant,19863,0.0
Cogen_Power_Plant,19864,0.0
Cogen_Power_Plant,19865,0.0
Cogen_Power_Plant,19866,0.0
Cogen_Power_Plant,19867,0.0
Cogen_Power_Plant,19868,0.0
Cogen_Power_Plant,19869,0.0
Cogen_Power_Plant,19870,0.0
Cogen_Power_Plant,19871,0.0
Cogen_Power_Plant,19872,0.0
Cogen_Power_Plant,19873,0.0
Cogen_Power_Plant,19874,0.0
Cogen_Power_Plant,19875,0.0
Cogen_Power_Plant,19876,0.0
Cogen_Power_Plant,19877,0.0
Cogen_Power_Plant,19878,0.0
Cogen_Power_Plant,19879,0.0
Cogen_Power_Plant,19880,0.0
Cogen_Power_Plant,19881,0.0
Cogen_Power_Plant,19882,0.0
Cogen_Power_Plant,19883,0.0
Cogen_Power_Plant,19884,0.0
Cogen_Power_Plant,19885,0.0
Cogen_Power_Plant,19886,0.0
Cogen_Power_Plant,19887,0.0
Cogen_Power_Plant,19888,0.0
Cogen_Power_Plant,19889,0.0
Cogen_Power_Plant,19890,0.0
Cogen_Power_Plant,19891,0.0
Cogen_Power_Plant,19892,0.0
Cogen_Power_Plant,19893,0.0
Cogen_Power_Plant,19894,0.0
Cogen_Power_Plant,19895,0.0
Cogen_Power_Plant,19896,0.0
Cogen_Power_Plant,19897,0.0
Cogen_Power_Plant,19898,0.0
Cogen_Power_Plant,19899,0.07630617796730933
Cogen_Power_Plant,19900,0.07799556294192923
Cogen_Power_Plant,19901,0.08278911497238557
Cogen_Power_Plant,19902,0.1007884299470052
Cogen_Power_Plant,19903,0.12865454695208112
Cogen_Power_Plant,19904,0.16711636674903546
Cogen_Power_Plant,19905,0.22143158756121822
Cogen_Power_Plant,19906,0.29167132334802026
Cogen_Power_Plant,19907,0.34140141446477157
Cogen_Power_Plant,19908,0.4036386241094414
Cogen_Power_Plant,19909,0.4523505545662944
Cogen_Power_Plant,19910,0.4988538180180706
Cogen_Power_Plant,19911,0.5132068276627415
Cogen_Power_Plant,19912,0.5371455093886294
Cogen_Power_Plant,19913,0.567514241875939
Cogen_Power_Plant,19914,0.5770052878150251
Cogen_Power_Plant,19915,0.5901548109114724
Cogen_Power_Plant,19916,0.6264407837541119
Cogen_Power_Plant,19917,0.617938127155126
Cogen_Power_Plant,19918,0.6247636352769546
Cogen_Power_Plant,19919,0.6379083312160406
Cogen_Power_Plant,19920,0.6425791256322847
Cogen_Power_Plant,19921,0.6682030164952286
Cogen_Power_Plant,19922,0.708337758119594
Cogen_Power_Plant,19923,0.719204682485076
Cogen_Power_Plant,19924,0.7297297101500507
Cogen_Power_Plant,19925,0.7348224535510658
Cogen_Power_Plant,19926,0.7201667649723859
Cogen_Power_Plant,19927,0.7071740205561429
Cogen_Power_Plant,19928,0.6885165723327916
Cogen_Power_Plant,19929,0.6880406469520816
Cogen_Power_Plant,19930,0.68465902690132
Cogen_Power_Plant,19931,0.6793927367997971
Cogen_Power_Plant,19932,0.6940450302008122
Cogen_Power_Plant,19933,0.6829771205561425
Cogen_Power_Plant,19934,0.6785793030434518
Cogen_Power_Plant,19935,0.6717425007591876
Cogen_Power_Plant,19936,0.6167774845155327
Cogen_Power_Plant,19937,0.6230088134495431
Cogen_Power_Plant,19938,0.6431312923835535
Cogen_Power_Plant,19939,0.6482872738556344
Cogen_Power_Plant,19940,0.5751507586272077
Cogen_Power_Plant,19941,0.5234107916221322
Cogen_Power_Plant,19942,0.45956300207898476
Cogen_Power_Plant,19943,0.4151162277642638
Cogen_Power_Plant,19944,0.3943227693378682
Cogen_Power_Plant,19945,0.3777421027896445
Cogen_Power_Plant,19946,0.3741518294393914
Cogen_Power_Plant,19947,0.361914246444467
Cogen_Power_Plant,19948,0.36106214923634466
Cogen_Power_Plant,19949,0.35078670177441607
Cogen_Power_Plant,19950,0.307106701774416
Cogen_Power_Plant,19951,0.28138649872873067
Cogen_Power_Plant,19952,0.27794974745969564
Cogen_Power_Plant,19953,0.2735152296931975
Cogen_Power_Plant,19954,0.2152013210637564
Cogen_Power_Plant,19955,0.16231969669827412
Cogen_Power_Plant,19956,0.16176538197746218
Cogen_Power_Plant,19957,0.14968132106375648
Cogen_Power_Plant,19958,0.06963827537847697
Cogen_Power_Plant,19959,0.037044569794721184
Cogen_Power_Plant,19960,0.025514823601827448
Cogen_Power_Plant,19961,0.0022336053277157114
Cogen_Power_Plant,19962,0.0
Cogen_Power_Plant,19963,0.0
Cogen_Power_Plant,19964,0.0
Cogen_Power_Plant,19965,0.0
Cogen_Power_Plant,19966,0.0
Cogen_Power_Plant,19967,0.0
Cogen_Power_Plant,19968,0.0
Cogen_Power_Plant,19969,0.0
Cogen_Power_Plant,19970,0.0
Cogen_Power_Plant,19971,0.0
Cogen_Power_Plant,19972,0.0
Cogen_Power_Plant,19973,0.0
Cogen_Power_Plant,19974,0.0
Cogen_Power_Plant,19975,0.0
Cogen_Power_Plant,19976,0.0
Cogen_Power_Plant,19977,0.0
Cogen_Power_Plant,19978,0.0
Cogen_Power_Plant,19979,0.0
Cogen_Power_Plant,19980,0.0
Cogen_Power_Plant,19981,0.0
Cogen_Power_Plant,19982,0.0
Cogen_Power_Plant,19983,0.0
Cogen_Power_Plant,19984,0.0
Cogen_Power_Plant,19985,0.0
Cogen_Power_Plant,19986,0.0
Cogen_Power_Plant,19987,0.0
Cogen_Power_Plant,19988,0.0
Cogen_Power_Plant,19989,0.0
Cogen_Power_Plant,19990,0.0
Cogen_Power_Plant,19991,0.0
Cogen_Power_Plant,19992,0.0
Cogen_Power_Plant,19993,0.0
Cogen_Power_Plant,19994,0.06871819608913719
Cogen_Power_Plant,19995,0.1762266585256853
Cogen_Power_Plant,19996,0.18081657380487293
Cogen_Power_Plant,19997,0.19205826573380705
Cogen_Power_Plant,19998,0.22610217410944186
Cogen_Power_Plant,19999,0.24650994035309667
Cogen_Power_Plant,20000,0.28118230304345176
Cogen_Power_Plant,20001,0.34002278756121856
Cogen_Power_Plant,20002,0.353922968271878
Cogen_Power_Plant,20003,0.40984020482010136
Cogen_Power_Plant,20004,0.4133176289317767
Cogen_Power_Plant,20005,0.4744437840079188
Cogen_Power_Plant,20006,0.5386542385764469
Cogen_Power_Plant,20007,0.544661647459695
Cogen_Power_Plant,20008,0.5520618413683249
Cogen_Power_Plant,20009,0.542056553043452
Cogen_Power_Plant,20010,0.5878921213175637
Cogen_Power_Plant,20011,0.5907128672566498
Cogen_Power_Plant,20012,0.6297236433987813
Cogen_Power_Plant,20013,0.6288237596424369
Cogen_Power_Plant,20014,0.6359926426373607
Cogen_Power_Plant,20015,0.6440484291855836
Cogen_Power_Plant,20016,0.6430734588810151
Cogen_Power_Plant,20017,0.6170434631957366
Cogen_Power_Plant,20018,0.6118055355307617
Cogen_Power_Plant,20019,0.6165452728404062
Cogen_Power_Plant,20020,0.6304316649723861
Cogen_Power_Plant,20021,0.6169349098962442
Cogen_Power_Plant,20022,0.6275184408607107
Cogen_Power_Plant,20023,0.6441994337541115
Cogen_Power_Plant,20024,0.6597478461906594
Cogen_Power_Plant,20025,0.6505738220789851
Cogen_Power_Plant,20026,0.6274311362921826
Cogen_Power_Plant,20027,0.6389885520282237
Cogen_Power_Plant,20028,0.6213402337541117
Cogen_Power_Plant,20029,0.6209865347693397
Cogen_Power_Plant,20030,0.605845751520609
Cogen_Power_Plant,20031,0.5739646637033503
Cogen_Power_Plant,20032,0.5652115261398994
Cogen_Power_Plant,20033,0.5468133124343153
Cogen_Power_Plant,20034,0.5450709857845685
Cogen_Power_Plant,20035,0.5469871362921827
Cogen_Power_Plant,20036,0.48916575938862916
Cogen_Power_Plant,20037,0.43212042309421345
Cogen_Power_Plant,20038,0.34256734619065987
Cogen_Power_Plant,20039,0.31986462461705595
Cogen_Power_Plant,20040,0.27559199289116787
Cogen_Power_Plant,20041,0.22200687385563475
Cogen_Power_Plant,20042,0.1761560526881218
Cogen_Power_Plant,20043,0.15225608984548208
Cogen_Power_Plant,20044,0.17346099299269052
Cogen_Power_Plant,20045,0.17648437329725877
Cogen_Power_Plant,20046,0.13187493070842637
Cogen_Power_Plant,20047,0.10788599111451781
Cogen_Power_Plant,20048,0.09369553426172587
Cogen_Power_Plant,20049,0.05844111801807091
Cogen_Power_Plant,20050,0.030503656089137153
Cogen_Power_Plant,20051,0.036711980962233506
Cogen_Power_Plant,20052,0.02906243781502495
Cogen_Power_Plant,20053,0.0023444682718781634
Cogen_Power_Plant,20054,0.0
Cogen_Power_Plant,20055,0.0
Cogen_Power_Plant,20056,0.0
Cogen_Power_Plant,20057,0.0
Cogen_Power_Plant,20058,0.0
Cogen_Power_Plant,20059,0.0
Cogen_Power_Plant,20060,0.0
Cogen_Power_Plant,20061,0.0
Cogen_Power_Plant,20062,0.0
Cogen_Power_Plant,20063,0.0
Cogen_Power_Plant,20064,0.0
Cogen_Power_Plant,20065,0.0
Cogen_Power_Plant,20066,0.0
Cogen_Power_Plant,20067,0.0
Cogen_Power_Plant,20068,0.0
Cogen_Power_Plant,20069,0.0
Cogen_Power_Plant,20070,0.0
Cogen_Power_Plant,20071,0.0
Cogen_Power_Plant,20072,0.0
Cogen_Power_Plant,20073,0.0
Cogen_Power_Plant,20074,0.0
Cogen_Power_Plant,20075,0.0
Cogen_Power_Plant,20076,0.0
Cogen_Power_Plant,20077,0.0
Cogen_Power_Plant,20078,0.0
Cogen_Power_Plant,20079,0.0
Cogen_Power_Plant,20080,0.0
Cogen_Power_Plant,20081,0.0
Cogen_Power_Plant,20082,0.0
Cogen_Power_Plant,20083,0.0
Cogen_Power_Plant,20084,0.0
Cogen_Power_Plant,20085,0.0
Cogen_Power_Plant,20086,0.0
Cogen_Power_Plant,20087,0.0
Cogen_Power_Plant,20088,0.0
Cogen_Power_Plant,20089,0.0
Cogen_Power_Plant,20090,0.04767466781502544
Cogen_Power_Plant,20091,0.12127724624142111
Cogen_Power_Plant,20092,0.1380319491348223
Cogen_Power_Plant,20093,0.14214827639370556
Cogen_Power_Plant,20094,0.16551301141908636
Cogen_Power_Plant,20095,0.18865602055614192
Cogen_Power_Plant,20096,0.2069883631957359
Cogen_Power_Plant,20097,0.2420610104038579
Cogen_Power_Plant,20098,0.2755176685256854
Cogen_Power_Plant,20099,0.32782102715512645
Cogen_Power_Plant,20100,0.3518486532972591
Cogen_Power_Plant,20101,0.3773174977135023
Cogen_Power_Plant,20102,0.39644371141908674
Cogen_Power_Plant,20103,0.4088072855307613
Cogen_Power_Plant,20104,0.42533558781502556
Cogen_Power_Plant,20105,0.44906998146984756
Cogen_Power_Plant,20106,0.4786975720789849
Cogen_Power_Plant,20107,0.4824940966982741
Cogen_Power_Plant,20108,0.4960771862921828
Cogen_Power_Plant,20109,0.5214117479673102
Cogen_Power_Plant,20110,0.5345436715713707
Cogen_Power_Plant,20111,0.5370327525358376
Cogen_Power_Plant,20112,0.5475974137033505
Cogen_Power_Plant,20113,0.5150363895916751
Cogen_Power_Plant,20114,0.514691444160203
Cogen_Power_Plant,20115,0.5241024378150254
Cogen_Power_Plant,20116,0.5318628439063957
Cogen_Power_Plant,20117,0.5101337068505584
Cogen_Power_Plant,20118,0.5184484276627412
Cogen_Power_Plant,20119,0.5480488337541115
Cogen_Power_Plant,20120,0.5532593921297458
Cogen_Power_Plant,20121,0.5185592906069044
Cogen_Power_Plant,20122,0.5032043340079185
Cogen_Power_Plant,20123,0.4951663317236546
Cogen_Power_Plant,20124,0.4892897411145172
Cogen_Power_Plant,20125,0.4991556885764473
Cogen_Power_Plant,20126,0.48711839796730977
Cogen_Power_Plant,20127,0.467542427155127
Cogen_Power_Plant,20128,0.47203085202822354
Cogen_Power_Plant,20129,0.45722912461705556
Cogen_Power_Plant,20130,0.4434525329926913
Cogen_Power_Plant,20131,0.4331126926373604
Cogen_Power_Plant,20132,0.3732655725865988
Cogen_Power_Plant,20133,0.3241721581195938
Cogen_Power_Plant,20134,0.2659542383226393
Cogen_Power_Plant,20135,0.225917841368325
Cogen_Power_Plant,20136,0.21355459060690365
Cogen_Power_Plant,20137,0.21083641598761438
Cogen_Power_Plant,20138,0.14389723634294435
Cogen_Power_Plant,20139,0.10833227451553286
Cogen_Power_Plant,20140,0.10905476832263954
Cogen_Power_Plant,20141,0.08128548547999986
Cogen_Power_Plant,20142,0.08516238573380684
Cogen_Power_Plant,20143,0.06908396065766471
Cogen_Power_Plant,20144,0.04447238705360419
Cogen_Power_Plant,20145,0.04946121954091357
Cogen_Power_Plant,20146,0.0172001027896445
Cogen_Power_Plant,20147,0.0020118794393908066
Cogen_Power_Plant,20148,0.0
Cogen_Power_Plant,20149,0.0
Cogen_Power_Plant,20150,0.0
Cogen_Power_Plant,20151,0.0
Cogen_Power_Plant,20152,0.0
Cogen_Power_Plant,20153,0.0
Cogen_Power_Plant,20154,0.0
Cogen_Power_Plant,20155,0.0
Cogen_Power_Plant,20156,0.0
Cogen_Power_Plant,20157,0.0
Cogen_Power_Plant,20158,0.0
Cogen_Power_Plant,20159,0.0
Cogen_Power_Plant,20160,0.0
Cogen_Power_Plant,20161,0.0
Cogen_Power_Plant,20162,0.0
Cogen_Power_Plant,20163,0.0
Cogen_Power_Plant,20164,0.0
Cogen_Power_Plant,20165,0.0
Cogen_Power_Plant,20166,0.0
Cogen_Power_Plant,20167,0.0
Cogen_Power_Plant,20168,0.0
Cogen_Power_Plant,20169,0.0
Cogen_Power_Plant,20170,0.0
Cogen_Power_Plant,20171,0.0
Cogen_Power_Plant,20172,0.0
Cogen_Power_Plant,20173,0.0
Cogen_Power_Plant,20174,0.0
Cogen_Power_Plant,20175,0.0
Cogen_Power_Plant,20176,0.0
Cogen_Power_Plant,20177,0.0
Cogen_Power_Plant,20178,0.0
Cogen_Power_Plant,20179,0.0
Cogen_Power_Plant,20180,0.0
Cogen_Power_Plant,20181,0.0
Cogen_Power_Plant,20182,0.0
Cogen_Power_Plant,20183,0.0
Cogen_Power_Plant,20184,0.0
Cogen_Power_Plant,20185,0.0
Cogen_Power_Plant,20186,0.020342693094213063
Cogen_Power_Plant,20187,0.1010893443124872
Cogen_Power_Plant,20188,0.15973455299269032
Cogen_Power_Plant,20189,0.20186118299269032
Cogen_Power_Plant,20190,0.22467465202822356
Cogen_Power_Plant,20191,0.23252162360182768
Cogen_Power_Plant,20192,0.2798685540586803
Cogen_Power_Plant,20193,0.2856418804546194
Cogen_Power_Plant,20194,0.3159740050739085
Cogen_Power_Plant,20195,0.377015165226193
Cogen_Power_Plant,20196,0.410792725378477
Cogen_Power_Plant,20197,0.41563505710436555
Cogen_Power_Plant,20198,0.45849467131756355
Cogen_Power_Plant,20199,0.4938156053277161
Cogen_Power_Plant,20200,0.5141272903530968
Cogen_Power_Plant,20201,0.510492579439391
Cogen_Power_Plant,20202,0.5229656769013191
Cogen_Power_Plant,20203,0.5297847642109644
Cogen_Power_Plant,20204,0.5341383520282232
Cogen_Power_Plant,20205,0.5465849347693402
Cogen_Power_Plant,20206,0.5594009451754317
Cogen_Power_Plant,20207,0.5456098489825378
Cogen_Power_Plant,20208,0.560576346444467
Cogen_Power_Plant,20209,0.5846336053277156
Cogen_Power_Plant,20210,0.6004057530434519
Cogen_Power_Plant,20211,0.6017657180180707
Cogen_Power_Plant,20212,0.5903172251246713
Cogen_Power_Plant,20213,0.5855205088810148
Cogen_Power_Plant,20214,0.5927441997439593
Cogen_Power_Plant,20215,0.5969745911145179
Cogen_Power_Plant,20216,0.5862032860383759
Cogen_Power_Plant,20217,0.5794230469520809
Cogen_Power_Plant,20218,0.5782169505053806
Cogen_Power_Plant,20219,0.5419781637033502
Cogen_Power_Plant,20220,0.5246163799470053
Cogen_Power_Plant,20221,0.5396265758860912
Cogen_Power_Plant,20222,0.5598807738556342
Cogen_Power_Plant,20223,0.5507562916221322
Cogen_Power_Plant,20224,0.5260680147185788
Cogen_Power_Plant,20225,0.5305366921297461
Cogen_Power_Plant,20226,0.5499893972058885
Cogen_Power_Plant,20227,0.5091326606576649
Cogen_Power_Plant,20228,0.46047154238355353
Cogen_Power_Plant,20229,0.4103692058353302
Cogen_Power_Plant,20230,0.3299764799470053
Cogen_Power_Plant,20231,0.29780913476933996
Cogen_Power_Plant,20232,0.26897990517543136
Cogen_Power_Plant,20233,0.26110376740893393
Cogen_Power_Plant,20234,0.22063014086071045
Cogen_Power_Plant,20235,0.17228524527695416
Cogen_Power_Plant,20236,0.16275506009928925
Cogen_Power_Plant,20237,0.16575239223126886
Cogen_Power_Plant,20238,0.1309988871043654
Cogen_Power_Plant,20239,0.10932720938862969
Cogen_Power_Plant,20240,0.10223198096223372
Cogen_Power_Plant,20241,0.07584660025157333
Cogen_Power_Plant,20242,0.036268529185583695
Cogen_Power_Plant,20243,0.021523757611979815
Cogen_Power_Plant,20244,0.003120508881015006
Cogen_Power_Plant,20245,0.0
Cogen_Power_Plant,20246,0.0
Cogen_Power_Plant,20247,0.0
Cogen_Power_Plant,20248,0.0
Cogen_Power_Plant,20249,0.0
Cogen_Power_Plant,20250,0.0
Cogen_Power_Plant,20251,0.0
Cogen_Power_Plant,20252,0.0
Cogen_Power_Plant,20253,0.0
Cogen_Power_Plant,20254,0.0
Cogen_Power_Plant,20255,0.0
Cogen_Power_Plant,20256,0.0
Cogen_Power_Plant,20257,0.0
Cogen_Power_Plant,20258,0.0
Cogen_Power_Plant,20259,0.0
Cogen_Power_Plant,20260,0.0
Cogen_Power_Plant,20261,0.0
Cogen_Power_Plant,20262,0.0
Cogen_Power_Plant,20263,0.0
Cogen_Power_Plant,20264,0.0
Cogen_Power_Plant,20265,0.0
Cogen_Power_Plant,20266,0.0
Cogen_Power_Plant,20267,0.0
Cogen_Power_Plant,20268,0.0
Cogen_Power_Plant,20269,0.0
Cogen_Power_Plant,20270,0.0
Cogen_Power_Plant,20271,0.0
Cogen_Power_Plant,20272,0.0
Cogen_Power_Plant,20273,0.0
Cogen_Power_Plant,20274,0.0
Cogen_Power_Plant,20275,0.0
Cogen_Power_Plant,20276,0.0
Cogen_Power_Plant,20277,0.0
Cogen_Power_Plant,20278,0.0
Cogen_Power_Plant,20279,0.0
Cogen_Power_Plant,20280,0.0
Cogen_Power_Plant,20281,0.0
Cogen_Power_Plant,20282,0.0
Cogen_Power_Plant,20283,0.0
Cogen_Power_Plant,20284,0.0
Cogen_Power_Plant,20285,0.0
Cogen_Power_Plant,20286,0.0
Cogen_Power_Plant,20287,0.0
Cogen_Power_Plant,20288,0.0
Cogen_Power_Plant,20289,0.0
Cogen_Power_Plant,20290,0.04724440532994913
Cogen_Power_Plant,20291,0.08526843197969557
Cogen_Power_Plant,20292,0.09098161522842615
Cogen_Power_Plant,20293,0.13039713350253807
Cogen_Power_Plant,20294,0.13124297157360396
Cogen_Power_Plant,20295,0.14417287055837533
Cogen_Power_Plant,20296,0.16045316319796943
Cogen_Power_Plant,20297,0.18260919187817237
Cogen_Power_Plant,20298,0.1847576926395935
Cogen_Power_Plant,20299,0.2026487314720812
Cogen_Power_Plant,20300,0.21028942868020284
Cogen_Power_Plant,20301,0.21560200406091362
Cogen_Power_Plant,20302,0.2055111434010151
Cogen_Power_Plant,20303,0.19220525736040614
Cogen_Power_Plant,20304,0.18732728781725896
Cogen_Power_Plant,20305,0.2057305365482231
Cogen_Power_Plant,20306,0.2123120538071065
Cogen_Power_Plant,20307,0.21468077918781728
Cogen_Power_Plant,20308,0.21672236649746182
Cogen_Power_Plant,20309,0.22951765939086285
Cogen_Power_Plant,20310,0.20699033223350263
Cogen_Power_Plant,20311,0.2261474720812181
Cogen_Power_Plant,20312,0.23695781015228415
Cogen_Power_Plant,20313,0.23346682842639602
Cogen_Power_Plant,20314,0.20665032944162395
Cogen_Power_Plant,20315,0.20411281522842625
Cogen_Power_Plant,20316,0.2233270725888327
Cogen_Power_Plant,20317,0.21449300507614197
Cogen_Power_Plant,20318,0.19984775609137065
Cogen_Power_Plant,20319,0.19240859847715736
Cogen_Power_Plant,20320,0.2023134865482232
Cogen_Power_Plant,20321,0.2024624355329945
Cogen_Power_Plant,20322,0.21523248401015255
Cogen_Power_Plant,20323,0.2093775578680201
Cogen_Power_Plant,20324,0.21150051395939096
Cogen_Power_Plant,20325,0.21528641421319775
Cogen_Power_Plant,20326,0.1886934426395938
Cogen_Power_Plant,20327,0.14824260304568512
Cogen_Power_Plant,20328,0.14553408274111676
Cogen_Power_Plant,20329,0.1647764253807105
Cogen_Power_Plant,20330,0.14326773928933997
Cogen_Power_Plant,20331,0.1302955045177664
Cogen_Power_Plant,20332,0.1411102771065988
Cogen_Power_Plant,20333,0.1528119578680202
Cogen_Power_Plant,20334,0.16035063807106575
Cogen_Power_Plant,20335,0.14771226243654806
Cogen_Power_Plant,20336,0.14272342994923856
Cogen_Power_Plant,20337,0.15691388680203042
Cogen_Power_Plant,20338,0.14416464822335012
Cogen_Power_Plant,20339,0.14216911522842632
Cogen_Power_Plant,20340,0.12953073959390862
Cogen_Power_Plant,20341,0.110351450253807
Cogen_Power_Plant,20342,0.09483063807106595
Cogen_Power_Plant,20343,0.10669297309644671
Cogen_Power_Plant,20344,0.10724728781725869
Cogen_Power_Plant,20345,0.09726962284263939
Cogen_Power_Plant,20346,0.06766921675126884
Cogen_Power_Plant,20347,0.048711653299492175
Cogen_Power_Plant,20348,0.04837906446700488
Cogen_Power_Plant,20349,0.02121764314720804
Cogen_Power_Plant,20350,0.010242211675126857
Cogen_Power_Plant,20351,0.0054751050761420355
Cogen_Power_Plant,20352,0.0
Cogen_Power_Plant,20353,0.0
Cogen_Power_Plant,20354,0.0
Cogen_Power_Plant,20355,0.0
Cogen_Power_Plant,20356,0.0
Cogen_Power_Plant,20357,0.0
Cogen_Power_Plant,20358,0.0
Cogen_Power_Plant,20359,0.0
Cogen_Power_Plant,20360,0.0
Cogen_Power_Plant,20361,0.0
Cogen_Power_Plant,20362,0.0
Cogen_Power_Plant,20363,0.0
Cogen_Power_Plant,20364,0.0
Cogen_Power_Plant,20365,0.0
Cogen_Power_Plant,20366,0.0
Cogen_Power_Plant,20367,0.0
Cogen_Power_Plant,20368,0.0
Cogen_Power_Plant,20369,0.0
Cogen_Power_Plant,20370,0.0
Cogen_Power_Plant,20371,0.0
Cogen_Power_Plant,20372,0.0
Cogen_Power_Plant,20373,0.0
Cogen_Power_Plant,20374,0.0
Cogen_Power_Plant,20375,0.0
Cogen_Power_Plant,20376,0.0
Cogen_Power_Plant,20377,0.0
Cogen_Power_Plant,20378,0.0
Cogen_Power_Plant,20379,0.0
Cogen_Power_Plant,20380,0.0
Cogen_Power_Plant,20381,0.0
Cogen_Power_Plant,20382,0.0
Cogen_Power_Plant,20383,0.0
Cogen_Power_Plant,20384,0.0
Cogen_Power_Plant,20385,0.0
Cogen_Power_Plant,20386,0.0
Cogen_Power_Plant,20387,0.0
Cogen_Power_Plant,20388,0.020433512941929063
Cogen_Power_Plant,20389,0.013109768271878292
