GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Cogen_Power_Plant,8429,NaturalGas,0.0
Cogen_Power_Plant,8430,NaturalGas,0.0
Cogen_Power_Plant,8431,NaturalGas,0.0
Cogen_Power_Plant,8432,NaturalGas,0.0
Cogen_Power_Plant,8433,NaturalGas,0.0
Cogen_Power_Plant,8434,NaturalGas,0.0
Cogen_Power_Plant,8435,NaturalGas,0.0
Cogen_Power_Plant,8436,NaturalGas,0.0
Cogen_Power_Plant,8437,NaturalGas,0.0
Cogen_Power_Plant,8438,NaturalGas,0.0
Cogen_Power_Plant,8439,NaturalGas,0.0
Cogen_Power_Plant,8440,NaturalGas,0.0
Cogen_Power_Plant,8441,NaturalGas,0.0
Cogen_Power_Plant,8442,NaturalGas,0.0
Cogen_Power_Plant,8443,NaturalGas,0.0
Cogen_Power_Plant,8444,NaturalGas,0.0
Cogen_Power_Plant,8445,NaturalGas,0.0
Cogen_Power_Plant,8446,NaturalGas,0.0
Cogen_Power_Plant,8447,NaturalGas,0.0
Cogen_Power_Plant,8448,NaturalGas,0.0
Cogen_Power_Plant,8449,NaturalGas,0.0
Cogen_Power_Plant,8450,NaturalGas,0.0
Cogen_Power_Plant,8451,NaturalGas,0.0
Cogen_Power_Plant,8452,NaturalGas,0.0
Cogen_Power_Plant,8453,NaturalGas,0.0
Cogen_Power_Plant,8454,NaturalGas,0.0
Cogen_Power_Plant,8455,NaturalGas,0.0
Cogen_Power_Plant,8456,NaturalGas,0.0
Cogen_Power_Plant,8457,NaturalGas,0.0
Cogen_Power_Plant,8458,NaturalGas,0.0
Cogen_Power_Plant,8459,NaturalGas,0.0
Cogen_Power_Plant,8460,NaturalGas,0.0
Cogen_Power_Plant,8461,NaturalGas,0.0
Cogen_Power_Plant,8462,NaturalGas,0.0
Cogen_Power_Plant,8463,NaturalGas,0.0
Cogen_Power_Plant,8464,NaturalGas,0.0
Cogen_Power_Plant,8465,NaturalGas,0.0
Cogen_Power_Plant,8466,NaturalGas,0.0
Cogen_Power_Plant,8467,NaturalGas,0.0
Cogen_Power_Plant,8468,NaturalGas,0.0
Cogen_Power_Plant,8469,NaturalGas,0.0
Cogen_Power_Plant,8470,NaturalGas,0.0
Cogen_Power_Plant,8471,NaturalGas,0.0
Cogen_Power_Plant,8472,NaturalGas,0.0
Cogen_Power_Plant,8473,NaturalGas,0.0
Cogen_Power_Plant,8474,NaturalGas,0.0
Cogen_Power_Plant,8475,NaturalGas,0.0
Cogen_Power_Plant,8476,NaturalGas,0.0
Cogen_Power_Plant,8477,NaturalGas,0.0
Cogen_Power_Plant,8478,NaturalGas,0.0
Cogen_Power_Plant,8479,NaturalGas,0.0
Cogen_Power_Plant,8480,NaturalGas,0.0
Cogen_Power_Plant,8481,NaturalGas,0.0
Cogen_Power_Plant,8482,NaturalGas,0.0
Cogen_Power_Plant,8483,NaturalGas,0.0
Cogen_Power_Plant,8484,NaturalGas,0.0
Cogen_Power_Plant,8485,NaturalGas,0.0
Cogen_Power_Plant,8486,NaturalGas,0.0
Cogen_Power_Plant,8487,NaturalGas,0.0
Cogen_Power_Plant,8488,NaturalGas,0.0
Cogen_Power_Plant,8489,NaturalGas,0.0
Cogen_Power_Plant,8490,NaturalGas,0.0
Cogen_Power_Plant,8491,NaturalGas,0.0
Cogen_Power_Plant,8492,NaturalGas,0.0
Cogen_Power_Plant,8493,NaturalGas,0.0
Cogen_Power_Plant,8494,NaturalGas,0.0
Cogen_Power_Plant,8495,NaturalGas,0.0
Cogen_Power_Plant,8496,NaturalGas,0.0
Cogen_Power_Plant,8497,NaturalGas,0.0
Cogen_Power_Plant,8498,NaturalGas,0.0
Cogen_Power_Plant,8499,NaturalGas,0.0
Cogen_Power_Plant,8500,NaturalGas,0.0
Cogen_Power_Plant,8501,NaturalGas,0.0
Cogen_Power_Plant,8502,NaturalGas,0.0
Cogen_Power_Plant,8503,NaturalGas,0.0
Cogen_Power_Plant,8504,NaturalGas,0.0
Cogen_Power_Plant,8505,NaturalGas,0.0
Cogen_Power_Plant,8506,NaturalGas,0.0
Cogen_Power_Plant,8507,NaturalGas,0.0
Cogen_Power_Plant,8508,NaturalGas,0.0
Cogen_Power_Plant,8509,NaturalGas,0.0
Cogen_Power_Plant,8510,NaturalGas,0.0
Cogen_Power_Plant,8511,NaturalGas,0.0
Cogen_Power_Plant,8512,NaturalGas,0.0
Cogen_Power_Plant,8513,NaturalGas,0.0
Cogen_Power_Plant,8514,NaturalGas,0.0
Cogen_Power_Plant,8515,NaturalGas,0.0
Cogen_Power_Plant,8516,NaturalGas,0.0
Cogen_Power_Plant,8517,NaturalGas,0.0
