TIMEPOINTS_1,PurchasePower
6247,10.7244
6248,10.7964
6249,10.63152
6250,10.60848
6251,10.6704
6252,10.7964
6253,10.64304
6254,10.56168
6255,10.64736
6256,10.72152
6257,10.61352
6258,10.56312
6259,10.57824
6260,10.58328
6261,10.6668
6262,11.1996
6263,11.90232
6264,12.32135244
6265,12.490544909999999
6266,13.26375723
6267,13.74176958
6268,13.850583089999999
6269,13.8773166
6270,14.029059
6271,14.1793614
6272,14.2984209
6273,14.5262004
6274,14.743484850000002
6275,15.083169299999998
6276,15.239216850000002
6277,15.4046244
6278,15.528839700000002
6279,15.609135
6280,15.71647815
6281,15.8706213
6282,16.06303785
6283,16.0876944
6284,16.17590985
6285,16.340445300000003
6286,16.425730650000002
6287,16.441896
6288,16.51050825
6289,16.2990405
6290,16.29680025
6291,16.35792
6292,16.40832
6293,16.2672
6294,16.3212
6295,16.51344
6296,16.547279999999997
6297,16.321920000000006
6298,16.22219715
6299,16.1699943
6300,16.131828749999997
6301,16.195903200000004
6302,16.11772695
6303,15.9905907
6304,16.0197408
6305,15.923610899999998
6306,15.834138750000006
6307,15.766986600000001
6308,15.37830915
6309,15.0594717
6310,14.681375099999999
6311,14.4213585
6312,14.3410653
6313,14.3234121
6314,13.888675230000002
6315,13.65769839
6316,13.662390629999999
6317,13.482042869999999
6318,13.507221419999999
6319,13.4028
6320,13.24296
6321,13.27536
6322,13.06584
6323,12.9672
6324,12.84264
6325,12.81456
6326,12.58848
6327,12.4704
6328,12.40704
6329,12.35016
6330,12.07512
6331,11.96712
6332,11.87424
6333,11.69856
6334,11.35584
6335,11.26584
6336,11.14272
6337,11.4804
6338,11.12256
6339,11.01384
6340,10.79568
6341,10.57896
6342,10.49832
6343,10.32264
6344,10.37304
6345,10.50552
6346,10.7856
6347,10.7316
6348,10.656
6349,10.60416
6350,10.638
6351,10.584
6352,10.62936
6353,10.60632
6354,10.57752
6355,10.59696
6356,10.61424
6357,10.68264
6358,11.10672
6359,11.77704
6360,12.05208
6361,12.1788
6362,13.08624957
6363,13.61065914
6364,13.99153077
6365,14.2651224
6366,14.4132846
6367,14.464246800000002
6368,14.7717417
6369,14.8092366
6370,15.00622875
6371,15.4026609
6372,15.62202945
6373,15.653478
6374,15.93183
6375,16.161222000000002
6376,16.29313635
6377,16.2695307
6378,16.350537299999996
6379,16.3948239
6380,16.4230983
6381,16.5039327
6382,16.58716635
6383,16.4976
6384,16.5948
6385,16.75104
6386,16.8534723
6387,16.862304599999998
6388,16.787952300000008
6389,16.7568
6390,16.8037143
6391,16.8311886
6392,16.7612343
6393,16.7172
6394,16.709367
6395,16.474014
6396,16.3612578
6397,16.4587416
6398,16.5902826
6399,16.5310236
6400,16.37068545
6401,16.3997073
6402,16.526043
6403,16.2606987
6404,15.9446688
6405,15.619278900000001
6406,15.0971679
6407,14.8882569
6408,14.70102531
6409,14.64987369
6410,14.387017499999999
6411,14.073041309999999
6412,14.01114747
6413,14.030613659999998
6414,13.80490683
6415,13.66416
6416,13.61808
6417,13.44672
6418,13.18968
6419,13.09392
6420,12.9744
6421,12.92112
6422,12.6756
6423,12.60648
6424,12.47184
6425,12.54528
6426,12.29184
6427,12.13992
6428,12.01824
6429,11.8656
6430,11.56464
6431,11.37312
6432,11.29752
6433,12.14496
6434,11.73816
6435,11.646
6436,11.49552
6437,11.46456
6438,11.48328
6439,11.49336
6440,11.41416
6441,11.36016
6442,11.29752
6443,11.26656
6444,11.24856
6445,11.21688
6446,11.16072
6447,11.1636
6448,11.18736
6449,11.19024
6450,11.15424
6451,11.12976
6452,11.1888
6453,11.22768
6454,11.59992
6455,12.07368
6456,12.07728
6457,12.01824
6458,12.054932280000001
6459,12.13482456
6460,12.16293228
6461,12.114
6462,12.22078095
6463,12.2757219
6464,12.2484228
6465,12.2124837
6466,12.58255095
6467,12.829498200000002
6468,12.866602499999999
6469,13.1225868
6470,13.1280801
6471,13.212053399999999
6472,13.31778585
6473,13.461678299999999
6474,13.475631749999998
6475,13.5918252
6476,13.64144775
6477,13.6759503
6478,13.61041515
6479,13.524000000000001
6480,13.492320000000001
6481,13.611839999999999
6482,13.6545837
6483,13.6699674
6484,13.6832265
6485,13.7663256
6486,13.620021750000001
6487,13.7444379
6488,13.8146457
6489,13.791973500000001
6490,13.617813599999998
6491,13.6013337
6492,13.726120800000002
6493,13.6687479
6494,13.573634250000001
6495,13.5253206
6496,13.58964795
6497,13.590615299999998
6498,13.673550450000002
6499,13.6355256
6500,13.649313150000001
6501,13.673900699999999
6502,13.5011925
6503,13.2384843
6504,13.2208938
6505,13.3458633
6506,13.20617502
6507,13.12192677
6508,13.19216337
6509,13.26816
6510,13.31712
6511,13.23504
6512,13.20264
6513,13.2948
6514,13.212
6515,13.19904
6516,13.11696
6517,12.9924
6518,12.8916
6519,12.96864
6520,12.97224
6521,12.90744
6522,12.7152
6523,12.59208
6524,12.58992
6525,12.41352
6526,12.34224
6527,12.31128
6528,12.2256
6529,12.87504
6530,12.62592
6531,12.34152
6532,12.1248
6533,12.05424
6534,12.06288
6535,12.0312
6536,11.97432
6537,11.92464
6538,11.86488
6539,11.74392
6540,11.78712
6541,11.78064
6542,11.77416
6543,11.7936
6544,11.72736
6545,11.736
6546,11.73096
6547,11.74032
6548,11.67408
6549,11.64096
6550,11.8116
6551,12.33936
6552,12.52728
6553,12.38256
6554,12.59682018
6555,12.75060033
6556,12.585211650000002
6557,12.61350294
6558,12.59467626
6559,12.50456958
6560,12.49977474
6561,12.5748999
6562,12.7549317
6563,12.8557635
6564,13.0868394
6565,13.0392753
6566,13.18625445
6567,13.4210736
6568,13.3171431
6569,13.4796126
6570,13.3204299
6571,13.4773272
6572,13.574361750000001
6573,13.625316300000001
6574,13.53956505
6575,13.5380538
6576,13.4923263
6577,13.7043588
6578,13.732470450000001
6579,13.8549021
6580,13.826611049999999
6581,13.781039999999999
6582,13.90503765
6583,13.8396753
6584,13.9388376
6585,13.994079900000001
6586,13.9627359
6587,13.911231899999999
6588,13.97403555
6589,13.984279200000001
6590,14.072202299999999
6591,14.1774054
6592,14.146055699999998
6593,14.158626
6594,14.2885773
6595,14.2946886
6596,14.372544450000001
6597,14.359680299999999
6598,14.2622262
6599,14.3008521
6600,14.23492461
6601,14.472117120000002
6602,14.42201856
6603,14.510879999999998
6604,14.62104
6605,14.6736
6606,14.561279999999998
6607,14.544720000000002
6608,14.53176
6609,14.46696
6610,14.35464
6611,14.3928
6612,14.15448
6613,14.12856
6614,14.07744
6615,13.90248
6616,13.90104
6617,13.6728
6618,13.5252
6619,13.44312
6620,13.36248
6621,13.33944
6622,13.21272
6623,13.117679999999998
6624,12.9636
6625,12.94272
6626,12.69576
6627,12.40776
6628,12.24576
6629,12.31992
6630,12.294
6631,12.17448
6632,12.17088
6633,12.11616
6634,12.07728
6635,12.08376
6636,12.0024
6637,11.97288
6638,11.93184
6639,11.87784
6640,11.89368
6641,11.80872
6642,11.76192
6643,11.73744
6644,11.77128
6645,11.72952
6646,11.9232
6647,12.41856
6648,12.6756
6649,12.7872
6650,13.05288
6651,13.10616
6652,12.99971226
6653,13.02142455
6654,12.91048281
6655,12.921941100000002
6656,12.930446550000001
6657,12.959832
6658,13.211120849999999
6659,13.4271297
6660,13.58285325
6661,13.6370568
6662,13.702508250000001
6663,13.8017997
6664,13.88519625
6665,14.077312800000001
6666,13.96300815
6667,13.9437435
6668,14.0888943
6669,14.31180507
6670,14.31848067
6671,14.2265163
6672,14.15656965
6673,13.990143
6674,14.152528649999999
6675,14.1579543
6676,14.19888075
6677,14.1390072
6678,14.2950666
6679,14.430246
6680,14.43813555
6681,14.5619451
6682,14.62986525
6683,14.5422654
6684,14.64541365
6685,14.574321900000001
6686,14.71535235
6687,14.7635028
6688,14.712023699999998
6689,14.5813446
6690,14.52121905
6691,14.537413500000001
6692,14.0984676
6693,14.0627217
6694,13.957671750000001
6695,13.8987018
6696,14.435190899999998
6697,14.61024
6698,14.81256
6699,14.90256
6700,14.89248
6701,14.80032
6702,14.80608
6703,14.73408
6704,14.64336
6705,14.24376
6706,14.13
6707,14.05296
6708,13.94568
6709,13.806
6710,13.715279999999998
6711,13.55112
6712,13.5792
6713,13.47552
6714,13.259520000000002
6715,13.284720000000002
6716,13.61808
6717,13.60728
6718,13.446
6719,13.3092
6720,13.07736
6721,11.36376
6722,11.08224
6723,10.8504
6724,10.79784
6725,10.73088
6726,10.83096
6727,10.79208
6728,10.73448
6729,10.69776
6730,10.67688
6731,10.68696
6732,10.782
6733,10.64304
6734,10.69488
6735,10.70064
6736,10.73592
6737,10.71288
6738,10.76544
6739,10.83816
6740,10.81944
6741,10.83672
6742,11.0088
6743,11.53368
6744,11.69712
6745,11.86776
6746,12.44808
6747,12.92544
6748,13.008499019999999
6749,13.01739807
6750,12.811539719999999
6751,12.90088134
6752,12.91552467
6753,12.910727999999999
6754,13.3149354
6755,13.4246628
6756,13.590411150000001
6757,13.6704795
6758,13.9685421
6759,14.047724700000002
6760,14.275242599999999
6761,14.4192405
6762,14.4405774
6763,14.5454343
6764,14.5678635
6765,14.5326927
6766,14.597532900000001
6767,14.5601331
6768,14.59088595
6769,14.5777188
6770,14.624993550000001
6771,14.618268299999999
6772,14.302051650000001
6773,14.196074999999999
6774,14.3498805
6775,14.308565999999997
6776,14.317191900000001
6777,14.2754178
6778,14.71009665
6779,14.748055500000001
6780,14.73073635
6781,14.650777199999999
6782,14.5508172
6783,14.6963772
6784,14.600318999999999
6785,14.6021808
6786,14.492359200000001
6787,14.358777600000002
6788,14.363500980000001
6789,14.40926436
6790,14.29201242
6791,14.11644051
6792,14.14338024
6793,14.34312
6794,14.19912
6795,14.02344
6796,13.8132
6797,13.8456
6798,13.792320000000002
6799,13.675679999999998
6800,13.6152
6801,13.57488
6802,13.312079999999998
6803,13.3632
6804,13.38264
6805,13.399920000000002
6806,13.21776
6807,13.20912
6808,13.20192
6809,12.99672
6810,12.91536
6811,12.96792
6812,12.91032
6813,12.7476
6814,12.56976
6815,12.45672
6816,12.41568
6817,11.74248
6818,11.7396
6819,11.59128
6820,11.56464
6821,11.40264
6822,11.49336
6823,11.37168
6824,11.31192
6825,11.3436
6826,11.34216
6827,11.34648
6828,11.2716
6829,11.34504
6830,11.2572
6831,10.98
6832,10.94328
6833,10.94472
6834,10.85256
6835,10.84824
6836,10.91016
6837,10.78416
6838,10.9404
6839,11.3436
6840,11.4696
6841,11.52936
6842,11.94624
6843,11.96424
6844,11.87856
6845,11.79432
6846,11.72194785
6847,11.5718157
6848,11.5883511
6849,11.5897665
6850,11.794083
6851,11.8623195
6852,11.9931993
6853,12.1010391
6854,12.2266803
6855,12.1723215
6856,12.20798445
6857,12.2198874
6858,12.160717349999999
6859,12.158427300000001
6860,12.121701600000002
6861,12.2073759
6862,12.25896885
6863,12.2774418
6864,12.29497335
6865,12.3506649
6866,12.3016974
6867,12.350649899999999
6868,12.449831699999999
6869,12.478453499999999
6870,12.51534105
6871,12.542148599999999
6872,12.58932465
6873,12.686900699999999
6874,12.7667097
6875,12.8191587
6876,12.80485515
6877,12.737991599999999
6878,12.84020445
6879,12.8070573
6880,12.8844993
6881,12.895701299999999
6882,12.934050150000001
6883,12.950799
6884,12.9223368
6885,12.8917146
6886,12.807923520000001
6887,12.78749244
6888,12.68654622
6889,12.8412
6890,12.8844
6891,12.84552
6892,12.81744
6893,12.84192
6894,12.72528
6895,12.76632
6896,12.76848
6897,12.74256
6898,12.71664
6899,12.68496
6900,12.54168
6901,12.69216
6902,12.59064
6903,12.48264
6904,12.59352
6905,12.5244
6906,12.3876
6907,12.32568
6908,12.12912
6909,12.07944
6910,11.9268
6911,11.8872
6912,11.72088
6913,11.04264
6914,10.74384
6915,10.46592
6916,10.38816
6917,10.31688
6918,10.2492
6919,10.21536
6920,10.15992
6921,10.09872
6922,10.1016
6923,10.11672
6924,10.10088
6925,10.08576
6926,10.12464
6927,10.0764
6928,10.02816
6929,10.05192
6930,10.08504
6931,10.08
6932,10.10376
6933,10.13832
6934,10.56096
6935,11.142
6936,11.67768
6937,12.0528
6938,12.79368
6939,13.45464
6940,13.65264
6941,13.687920000000002
6942,13.932081870000001
6943,13.98832374
6944,14.23027527
6945,14.3786268
6946,14.779131600000001
6947,15.0737964
6948,15.45515205
6949,15.711227699999998
6950,15.897736199999999
6951,16.0957647
6952,16.420308000000002
6953,16.5043713
6954,16.60179
6955,16.6927287
6956,16.899726750000003
6957,16.8864048
6958,17.0579718
6959,17.1661788
6960,17.0512971
6961,16.8932154
6962,17.01038595
6963,17.1189165
6964,17.1827361
6965,17.1687957
6966,17.14477395
6967,17.232352199999998
6968,17.31348105
6969,17.2952499
6970,17.31445095
6971,17.324292
6972,17.2087641
6973,17.2278762
6974,17.1677322
6975,17.1342282
6976,17.04523632
6977,17.015284440000002
6978,16.90678287
6979,16.677321329999998
6980,16.398007380000003
6981,16.056773399999997
6982,15.48087636
6983,15.254179290000002
6984,15.11328966
6985,15.13728
6986,15.04512
6987,15.07824
6988,14.87376
6989,14.68368
6990,14.49864
6991,14.328
6992,14.20488
6993,14.09472
6994,13.94208
6995,13.76424
6996,13.69512
6997,13.5648
6998,13.20912
6999,13.08024
7000,12.96648
7001,12.73752
7002,12.32712
7003,11.93256
7004,11.79288
7005,11.64888
7006,11.5128
7007,11.3652
7008,11.29248
7009,10.85184
7010,10.53864
7011,10.23336
7012,10.18944
7013,10.17216
7014,10.0656
7015,9.93096
7016,9.90936
7017,9.85752
7018,9.78408
7019,9.72144
7020,9.67608
7021,9.69408
7022,9.60696
7023,9.57096
7024,9.56016
7025,9.57672
7026,9.61704
7027,9.62064
7028,9.56376
7029,9.70416
7030,10.01808
7031,10.62288
7032,10.94328
7033,11.15352
7034,12.24504
7035,12.97368
7036,13.03704
7037,13.19328
7038,13.236451319999999
7039,13.308422669999999
7040,13.52847255
7041,13.687322429999998
7042,14.13761649
7043,14.392070519999999
7044,14.60531748
7045,14.88480447
7046,15.007501260000002
7047,15.11795805
7048,15.23032974
7049,15.3225414
7050,15.3547779
7051,15.5850144
7052,15.594198599999999
7053,15.4593828
7054,15.6206007
7055,15.447738600000001
7056,15.635862
7057,15.804545399999999
7058,15.77841465
7059,15.7292439
7060,15.979440150000002
7061,15.969716400000001
7062,15.9632364
7063,16.012916399999998
7064,15.95415555
7065,15.950114699999999
7066,16.002592049999997
7067,15.985229399999998
7068,16.022328899999998
7069,15.9989484
7070,15.93705165
7071,15.9169149
7072,15.74431863
7073,15.614922329999999
7074,15.38414568
7075,15.221048999999999
7076,15.009531449999999
7077,14.7944139
7078,14.36352114
7079,14.08742835
7080,14.073109409999999
7081,14.150950470000002
7082,14.109875220000001
7083,14.05656
7084,13.974479999999998
7085,13.91256
7086,13.648320000000002
7087,13.3596
7088,13.16376
7089,13.12776
7090,12.95208
7091,12.46464
7092,12.49776
7093,12.3408
7094,12.00168
7095,11.8332
7096,11.81232
7097,11.71584
7098,11.3724
7099,11.20176
7100,11.11104
7101,10.90656
7102,10.74744
7103,10.72728
7104,10.72944
7105,10.30968
7106,9.9324
7107,9.89064
7108,9.78984
7109,9.7092
7110,9.6192
7111,9.5724
7112,9.558
7113,9.5292
7114,9.50616
7115,9.44352
7116,9.44064
7117,9.44208
7118,9.50328
7119,9.42624
7120,9.44352
7121,9.44928
7122,9.49536
7123,9.5112
7124,9.50472
7125,9.49104
7126,9.89064
7127,10.42056
7128,10.49472
7129,10.60704
7130,10.84104
7131,10.97496
7132,11.0951487
7133,11.6235774
7134,11.67920004
7135,11.71826271
7136,11.77609542
7137,11.9318481
7138,12.1004676
7139,12.084047100000001
7140,12.1453917
7141,12.2369763
7142,12.456534150000001
7143,11.164812
7144,11.25764295
7145,11.8919139
7146,12.17282265
7147,12.198851399999999
7148,12.1882131
7149,12.101974799999999
7150,11.698771350000001
7151,11.7534879
7152,11.83936935
7153,11.903650800000001
7154,11.87398035
7155,11.7262299
7156,11.79443145
7157,12.177273
7158,12.14401125
7159,12.1100295
7160,12.12444285
7161,12.146776200000001
7162,11.9005548
7163,11.8760934
7164,12.06685725
7165,11.8457811
7166,11.8811349
7167,11.9618487
7168,12.51002145
7169,12.9113142
7170,12.8635584
7171,12.761802600000001
7172,12.38393295
7173,12.3869433
7174,12.152037
7175,12.352730699999999
7176,12.32968593
7177,12.312401159999999
7178,12.26882148
7179,12.5542818
7180,12.5368209
7181,12.51936
7182,12.34512
7183,12.20616
7184,12.06504
7185,12.03048
7186,11.988
7187,11.88432
7188,11.87568
7189,11.78208
7190,11.63304
7191,11.214
7192,11.23056
7193,11.16864
7194,11.10168
7195,10.94976
7196,10.92384
7197,10.78488
7198,10.68624
7199,10.63224
7200,10.60056
7201,11.51928
7202,11.02968
7203,10.89504
7204,10.84032
7205,10.79352
7206,10.66536
7207,10.60128
7208,10.48968
7209,10.40112
7210,10.35504
7211,10.32264
7212,10.26
7213,10.21104
7214,10.16856
7215,10.08504
7216,10.11384
7217,10.06056
7218,10.15704
7219,10.21104
7220,10.1052
7221,10.21968
7222,10.8
7223,11.45736
7224,11.56032
7225,11.73384
7226,12.598252350000001
7227,13.449704729999999
7228,13.460676450000001
7229,13.4918082
7230,13.60870485
7231,13.789681499999999
7232,14.039472
7233,14.392222499999999
7234,14.84839485
7235,15.1713672
7236,15.575567099999999
7237,15.891927
7238,16.193942699999997
7239,16.287158400000003
7240,16.4426283
7241,16.6398582
7242,16.70149785
7243,16.786897500000002
7244,17.022556950000002
7245,16.967336399999994
7246,17.0116647
7247,17.097033
7248,17.127367500000002
7249,17.293782
7250,17.5544373
7251,17.625012599999998
7252,17.69336745
7253,17.7264423
7254,17.63126085
7255,17.546879400000005
7256,17.4257085
7257,17.422617600000002
7258,17.40065565
7259,17.3664537
7260,17.4616131
7261,17.3897325
7262,17.36117085
7263,17.3167692
7264,16.9597986
7265,17.000268
7266,17.13095355
7267,17.1644391
7268,16.689453599999997
7269,16.353428100000002
7270,15.93876828
7271,15.65010846
7272,15.515065230000001
7273,15.407381999999998
7274,15.384064950000003
7275,15.3045879
7276,15.299053949999998
7277,15.23232
7278,14.94864
7279,14.7816
7280,14.75928
7281,14.730479999999998
7282,14.35176
7283,14.00832
7284,14.00472
7285,13.92624
7286,13.4064
7287,13.194720000000002
7288,13.11984
7289,12.96864
7290,12.68712
7291,12.55536
7292,12.41208
7293,12.22488
7294,12.13848
7295,11.90376
7296,11.6928
7297,11.54952
7298,11.17728
7299,10.77336
7300,10.89792
7301,11.09304
7302,11.12544
7303,10.90224
7304,10.8252
7305,10.91664
7306,10.89864
7307,10.84032
7308,10.86696
7309,10.81224
7310,10.78776
7311,10.74888
7312,10.72152
7313,10.76904
7314,10.71576
7315,10.68984
7316,10.41336
7317,10.71504
7318,11.52576
7319,12.1572
7320,12.320625119999999
7321,12.43941021
7322,13.400424540000001
7323,14.09863884
7324,14.12844807
7325,14.2014573
7326,14.422555650000001
7327,14.555094
7328,14.78027385
7329,15.162413700000002
7330,15.2526885
7331,15.6158433
7332,15.63842745
7333,16.0354116
7334,16.45242675
7335,16.491441899999998
7336,16.5395025
7337,16.474523100000003
7338,16.77220245
7339,16.7905218
7340,17.043877499999997
7341,17.0380332
7342,17.084591550000003
7343,17.1369099
7344,17.13057795
7345,16.961526000000003
7346,16.927508250000002
7347,16.9582905
7348,17.04847575
7349,16.960821000000003
7350,17.0295558
7351,17.1378906
7352,17.238869849999997
7353,17.179289100000002
7354,17.0289888
7355,17.1040485
7356,16.9894314
7357,16.987134299999997
7358,16.8888024
7359,16.6817505
7360,16.624903200000006
7361,16.505415900000003
7362,16.49410035
7363,16.5065448
7364,16.13102355
7365,15.760542300000001
7366,15.17893935
7367,15.0314964
7368,14.743967550000002
7369,14.395958700000001
7370,14.09818029
7371,13.94296185
7372,14.080677210000001
7373,14.10031257
7374,13.8105963
7375,13.6548
7376,13.56264
7377,13.33368
7378,13.15224
7379,13.19256
7380,13.142879999999998
7381,12.96936
7382,12.708
7383,12.582
7384,12.48912
7385,12.41208
7386,12.21696
7387,12.18528
7388,12.09168
7389,11.8692
7390,11.57544
7391,11.48112
7392,11.46816
7393,11.41488
7394,11.18664
7395,10.98864
7396,10.75464
7397,10.71432
7398,10.67112
7399,10.7244
7400,10.7964
7401,10.63152
7402,10.60848
7403,10.6704
7404,10.7964
7405,10.64304
7406,10.56168
7407,10.64736
7408,10.72152
7409,10.61352
7410,10.56312
7411,10.57824
7412,10.58328
7413,10.6668
7414,11.1996
7415,11.90232
7416,12.32135244
7417,12.490544909999999
7418,13.26375723
7419,13.74176958
7420,13.850583089999999
7421,13.8773166
7422,14.029059
7423,14.1793614
7424,14.2984209
7425,14.5262004
7426,14.743484850000002
7427,15.083169299999998
7428,15.239216850000002
7429,15.4046244
7430,15.528839700000002
7431,15.609135
7432,15.71647815
7433,15.8706213
7434,16.06303785
7435,16.0876944
7436,16.17590985
7437,16.340445300000003
7438,16.425730650000002
7439,16.441896
7440,16.51050825
7441,16.2990405
7442,16.29680025
7443,16.35792
7444,16.40832
7445,16.2672
7446,16.3212
7447,16.51344
7448,16.547279999999997
7449,16.321920000000006
7450,16.22219715
7451,16.1699943
7452,16.131828749999997
7453,16.195903200000004
7454,16.11772695
7455,15.9905907
7456,16.0197408
7457,15.923610899999998
7458,15.834138750000006
7459,15.766986600000001
7460,15.37830915
7461,15.0594717
7462,14.681375099999999
7463,14.4213585
7464,14.3410653
7465,14.3234121
7466,13.888675230000002
7467,13.65769839
7468,13.662390629999999
7469,13.482042869999999
7470,13.507221419999999
7471,13.4028
7472,13.24296
7473,13.27536
7474,13.06584
7475,12.9672
7476,12.84264
7477,12.81456
7478,12.58848
7479,12.4704
7480,12.40704
7481,12.35016
7482,12.07512
7483,11.96712
7484,11.87424
7485,11.69856
7486,11.35584
7487,11.26584
7488,11.14272
7489,11.4804
7490,11.12256
7491,11.01384
7492,10.79568
7493,10.57896
7494,10.49832
7495,10.32264
7496,10.37304
7497,10.50552
7498,10.7856
7499,10.7316
7500,10.656
7501,10.60416
7502,10.638
7503,10.584
7504,10.62936
7505,10.60632
7506,10.57752
7507,10.59696
7508,10.61424
7509,10.68264
7510,11.10672
7511,11.77704
7512,12.05208
7513,12.1788
7514,13.08624957
7515,13.61065914
7516,13.99153077
7517,14.2651224
7518,14.4132846
7519,14.464246800000002
7520,14.7717417
7521,14.8092366
7522,15.00622875
7523,15.4026609
7524,15.62202945
7525,15.653478
7526,15.93183
7527,16.161222000000002
7528,16.29313635
7529,16.2695307
7530,16.350537299999996
7531,16.3948239
7532,16.4230983
7533,16.5039327
7534,16.58716635
7535,16.4976
7536,16.5948
7537,16.75104
7538,16.8534723
7539,16.862304599999998
7540,16.787952300000008
7541,16.7568
7542,16.8037143
7543,16.8311886
7544,16.7612343
7545,16.7172
7546,16.709367
7547,16.474014
7548,16.3612578
7549,16.4587416
7550,16.5902826
7551,16.5310236
7552,16.37068545
7553,16.3997073
7554,16.526043
7555,16.2606987
7556,15.9446688
7557,15.619278900000001
7558,15.0971679
7559,14.8882569
7560,14.70102531
7561,14.64987369
7562,14.387017499999999
7563,14.073041309999999
7564,14.01114747
7565,14.030613659999998
7566,13.80490683
7567,13.66416
7568,13.61808
7569,13.44672
7570,13.18968
7571,13.09392
7572,12.9744
7573,12.92112
7574,12.6756
7575,12.60648
7576,12.47184
7577,12.54528
7578,12.29184
7579,12.13992
7580,12.01824
7581,11.8656
7582,11.56464
7583,11.37312
7584,11.29752
7585,12.14496
7586,11.73816
7587,11.646
7588,11.49552
7589,11.46456
7590,11.48328
7591,11.49336
7592,11.41416
7593,11.36016
7594,11.29752
7595,11.26656
7596,11.24856
7597,11.21688
7598,11.16072
7599,11.1636
7600,11.18736
7601,11.19024
7602,11.15424
7603,11.12976
7604,11.1888
7605,11.22768
7606,11.59992
7607,12.07368
7608,12.07728
7609,12.01824
7610,12.054932280000001
7611,12.13482456
7612,12.16293228
7613,12.114
7614,12.22078095
7615,12.2757219
7616,12.2484228
7617,12.2124837
7618,12.58255095
7619,12.829498200000002
7620,12.866602499999999
7621,13.1225868
7622,13.1280801
7623,13.212053399999999
7624,13.31778585
7625,13.461678299999999
7626,13.475631749999998
7627,13.5918252
7628,13.64144775
7629,13.6759503
7630,13.61041515
7631,13.524000000000001
7632,13.492320000000001
7633,13.611839999999999
7634,13.6545837
7635,13.6699674
7636,13.6832265
7637,13.7663256
7638,13.620021750000001
7639,13.7444379
7640,13.8146457
7641,13.791973500000001
7642,13.617813599999998
7643,13.6013337
7644,13.726120800000002
7645,13.6687479
7646,13.573634250000001
7647,13.5253206
7648,13.58964795
7649,13.590615299999998
7650,13.673550450000002
7651,13.6355256
7652,13.649313150000001
7653,13.673900699999999
7654,13.5011925
7655,13.2384843
7656,13.2208938
7657,13.3458633
7658,13.20617502
7659,13.12192677
7660,13.19216337
7661,13.26816
7662,13.31712
7663,13.23504
7664,13.20264
7665,13.2948
7666,13.212
7667,13.19904
7668,13.11696
7669,12.9924
7670,12.8916
7671,12.96864
7672,12.97224
7673,12.90744
7674,12.7152
7675,12.59208
7676,12.58992
7677,12.41352
7678,12.34224
7679,12.31128
7680,12.2256
7681,12.87504
7682,12.62592
7683,12.34152
7684,12.1248
7685,12.05424
7686,12.06288
7687,12.0312
7688,11.97432
7689,11.92464
7690,11.86488
7691,11.74392
7692,11.78712
7693,11.78064
7694,11.77416
7695,11.7936
7696,11.72736
7697,11.736
7698,11.73096
7699,11.74032
7700,11.67408
7701,11.64096
7702,11.8116
7703,12.33936
7704,12.52728
7705,12.38256
7706,12.59682018
7707,12.75060033
7708,12.585211650000002
7709,12.61350294
7710,12.59467626
7711,12.50456958
7712,12.49977474
7713,12.5748999
7714,12.7549317
7715,12.8557635
7716,13.0868394
7717,13.0392753
7718,13.18625445
7719,13.4210736
7720,13.3171431
7721,13.4796126
7722,13.3204299
7723,13.4773272
7724,13.574361750000001
7725,13.625316300000001
7726,13.53956505
7727,13.5380538
7728,13.4923263
7729,13.7043588
7730,13.732470450000001
7731,13.8549021
7732,13.826611049999999
7733,13.781039999999999
7734,13.90503765
7735,13.8396753
7736,13.9388376
7737,13.994079900000001
7738,13.9627359
7739,13.911231899999999
7740,13.97403555
7741,13.984279200000001
7742,14.072202299999999
7743,14.1774054
7744,14.146055699999998
7745,14.158626
7746,14.2885773
7747,14.2946886
7748,14.372544450000001
7749,14.359680299999999
7750,14.2622262
7751,14.3008521
7752,14.23492461
7753,14.472117120000002
7754,14.42201856
7755,14.510879999999998
7756,14.62104
7757,14.6736
7758,14.561279999999998
7759,14.544720000000002
7760,14.53176
7761,14.46696
7762,14.35464
7763,14.3928
7764,14.15448
7765,14.12856
7766,14.07744
7767,13.90248
7768,13.90104
7769,13.6728
7770,13.5252
7771,13.44312
7772,13.36248
7773,13.33944
7774,13.21272
7775,13.117679999999998
7776,12.9636
7777,12.94272
7778,12.69576
7779,12.40776
7780,12.24576
7781,12.31992
7782,12.294
7783,12.17448
7784,12.17088
7785,12.11616
7786,12.07728
7787,12.08376
7788,12.0024
7789,11.97288
7790,11.93184
7791,11.87784
7792,11.89368
7793,11.80872
7794,11.76192
7795,11.73744
7796,11.77128
7797,11.72952
7798,11.9232
7799,12.41856
7800,12.6756
7801,12.7872
7802,13.05288
7803,13.10616
7804,12.99971226
7805,13.02142455
7806,12.91048281
7807,12.921941100000002
7808,12.930446550000001
7809,12.959832
7810,13.211120849999999
7811,13.4271297
7812,13.58285325
7813,13.6370568
7814,13.702508250000001
7815,13.8017997
7816,13.88519625
7817,14.077312800000001
7818,13.96300815
7819,13.9437435
7820,14.0888943
7821,14.31180507
7822,14.31848067
7823,14.2265163
7824,14.15656965
7825,13.990143
7826,14.152528649999999
7827,14.1579543
7828,14.19888075
7829,14.1390072
7830,14.2950666
7831,14.430246
